"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.232108712E0,-1.998006940E0,-1.052124119E1,-1.938186288E-1,1.071102766E1
4.234513712E0,-2.000399828E0,-1.051167011E1,-5.742774159E-2,1.070047223E1
4.236918764E0,-2.000399828E0,-1.048774147E1,7.417750359E-2,1.067706996E1
4.239323764E0,-1.964507341E0,-1.045184898E1,2.225325108E-1,1.063719686E1
4.241728764E0,-1.954936147E0,-1.043031406E1,3.326023519E-1,1.061714892E1
4.244133764E0,-1.933400750E0,-1.038724327E1,4.498506486E-1,1.057521758E1
4.246538816E0,-1.907079697E0,-1.036331463E1,5.647061467E-1,1.055244692E1
4.248943816E0,-1.897508383E0,-1.031067276E1,6.652047038E-1,1.050490400E1
4.251348816E0,-1.873580098E0,-1.027238750E1,7.728816867E-1,1.047041516E1
4.253753868E0,-1.849651933E0,-1.027717304E1,8.566305041E-1,1.047737151E1
4.256158868E0,-1.837687731E0,-1.023888779E1,9.475577474E-1,1.044556293E1
4.258563868E0,-1.799402595E0,-1.017667484E1,1.009771109E0,1.038374683E1
4.260968920E0,-1.770688772E0,-1.013121128E1,1.057627559E0,1.033902108E1
4.263373920E0,-1.749153376E0,-1.005942631E1,1.122233868E0,1.027185495E1
4.265778920E0,-1.749153376E0,-9.990034103E0,1.165304661E0,1.020873420E1
4.268183920E0,-1.725225091E0,-9.918250084E0,1.194018483E0,1.013773971E1
4.270588972E0,-1.706082582E0,-9.846465111E0,1.225125194E0,1.006799507E1
4.272993972E0,-1.670190215E0,-9.781859398E0,1.234696507E0,9.999939205E0
4.275398972E0,-1.660618901E0,-9.736394882E0,1.232303619E0,9.953572858E0
4.277804025E0,-1.641476393E0,-9.667003632E0,1.237089276E0,9.883106487E0
4.280209025E0,-1.598405480E0,-9.609575272E0,1.205982566E0,9.815968161E0
4.282614025E0,-1.596012712E0,-9.544969559E0,1.162911773E0,9.747105429E0
4.285019077E0,-1.581655741E0,-9.492327690E0,1.107876897E0,9.686759576E0
4.287424077E0,-1.569691658E0,-9.444471359E0,1.031306505E0,9.629411418E0
4.289829077E0,-1.548156261E0,-9.408578873E0,9.690931439E-1,9.584220664E0
4.292234129E0,-1.548156261E0,-9.324830055E0,8.901300430E-1,9.494291699E0
4.294639129E0,-1.519442320E0,-9.257830620E0,8.087740541E-1,9.416488104E0
4.297044129E0,-1.500299811E0,-9.209974289E0,7.178468108E-1,9.358943849E0
4.299449129E0,-1.495514154E0,-9.159725189E0,6.101697683E-1,9.301044849E0
4.301854181E0,-1.462014675E0,-9.097511292E0,5.096712112E-1,9.228323973E0
4.304259181E0,-1.421336651E0,-9.035298347E0,3.924229145E-1,9.154824403E0
4.306664181E0,-1.399801254E0,-8.963513374E0,2.847459018E-1,9.076623590E0
4.309069233E0,-1.397408366E0,-8.903693199E0,1.698904037E-1,9.014286742E0
4.311474233E0,-1.380658627E0,-8.860622406E0,6.460621208E-2,8.967776850E0
4.313879233E0,-1.368694544E0,-8.798408508E0,-4.785645381E-2,8.904358892E0
4.316284285E0,-1.373480201E0,-8.736195564E0,-1.339980662E-1,8.844518997E0
4.318689285E0,-1.363908887E0,-8.671588898E0,-2.368894368E-1,8.781390440E0
4.321094285E0,-1.366301775E0,-8.642875671E0,-3.613162339E-1,8.757661208E0
4.323499285E0,-1.397408366E0,-8.597412109E0,-4.761717021E-1,8.723243927E0
4.325904337E0,-1.435693622E0,-8.561519623E0,-5.862415433E-1,8.700834073E0
4.328309337E0,-1.452443361E0,-8.539983749E0,-7.010970116E-1,8.690940753E0
4.330714337E0,-1.466800332E0,-8.508877754E0,-8.135597110E-1,8.672622628E0
4.333119389E0,-1.481157184E0,-8.489734650E0,-9.092726111E-1,8.665806235E0
4.335524389E0,-1.502692580E0,-8.463413239E0,-1.019342422E0,8.656009913E0
4.337929389E0,-1.512263894E0,-8.441878319E0,-1.115055323E0,8.648444947E0
4.340334389E0,-1.533799291E0,-8.425128937E0,-1.217946768E0,8.649782205E0
4.342739441E0,-1.564906001E0,-8.401200294E0,-1.332802176E0,8.649014905E0
4.345144441E0,-1.596012712E0,-8.386843681E0,-1.414158225E0,8.653684013E0
4.347549493E0,-1.624726534E0,-8.370093346E0,-1.490728498E0,8.655661175E0
4.349954493E0,-1.631905079E0,-8.360522270E0,-1.581655741E0,8.663895296E0
4.352359493E0,-1.686939955E0,-8.360522270E0,-1.660618901E0,8.689174539E0
4.354764493E0,-1.727617979E0,-8.360522270E0,-1.746760488E0,8.714021386E0
4.357169545E0,-1.758724689E0,-8.372486115E0,-1.820937991E0,8.746853802E0
4.359574545E0,-1.804188251E0,-8.374878883E0,-1.885544300E0,8.772056137E0
4.361979545E0,-1.854437590E0,-8.372486115E0,-1.959721804E0,8.796474979E0
4.364384597E0,-1.871187329E0,-8.403593063E0,-2.002792597E0,8.839281452E0
4.366789597E0,-1.919043779E0,-8.434700012E0,-2.072184324E0,8.894989668E0
4.369194597E0,-1.940579176E0,-8.449056625E0,-2.122433662E0,8.925084316E0
4.371599650E0,-1.942971945E0,-8.496912956E0,-2.158325911E0,8.979478855E0
4.374004650E0,-1.947757602E0,-8.542376518E0,-2.203789711E0,9.034525186E0
4.376409650E0,-1.942971945E0,-8.563912392E0,-2.251646042E0,9.065629891E0
4.378814650E0,-1.954936147E0,-8.597412109E0,-2.280359983E0,9.106992477E0
4.381219702E0,-1.945364833E0,-8.626125336E0,-2.287538528E0,9.133855438E0
4.383624702E0,-1.921436548E0,-8.647661209E0,-2.311466694E0,9.155153798E0
4.386029702E0,-1.928615093E0,-8.676374435E0,-2.313859463E0,9.184387575E0
4.388434754E0,-1.938186288E0,-8.702695847E0,-2.299502611E0,9.207670354E0
4.390839754E0,-1.919043779E0,-8.736195564E0,-2.285145521E0,9.231778378E0
4.393244754E0,-1.907079697E0,-8.752944946E0,-2.282752752E0,9.244563718E0
4.395649806E0,-1.909472466E0,-8.810373306E0,-2.249253273E0,9.291281030E0
4.398054806E0,-1.916650891E0,-8.843872070E0,-2.220539331E0,9.317640193E0
4.400459806E0,-1.909472466E0,-8.879764557E0,-2.182254314E0,9.341227841E0
4.402864806E0,-1.916650891E0,-8.918049812E0,-2.115255117E0,9.363731484E0
4.405269858E0,-1.919043779E0,-8.944371223E0,-2.057827473E0,9.376521717E0
4.407674858E0,-1.926222205E0,-8.985049248E0,-1.990828395E0,9.402384786E0
4.410079858E0,-1.954936147E0,-9.006584167E0,-1.923829436E0,9.414959023E0
4.412484910E0,-1.964507341E0,-9.040083885E0,-1.837687731E0,9.431834495E0
4.414889910E0,-1.971685886E0,-9.073583603E0,-1.734796405E0,9.446003557E0
4.417294910E0,-1.974078655E0,-9.092725754E0,-1.648654819E0,9.449482043E0
4.419699962E0,-1.995614052E0,-9.111868858E0,-1.545763373E0,9.455052297E0
4.422104962E0,-2.000399828E0,-9.147761345E0,-1.452443361E0,9.475902533E0
4.424509962E0,-2.019542217E0,-9.193224907E0,-1.373480201E0,9.512117683E0
4.426914962E0,-2.029113531E0,-9.212367058E0,-1.265803218E0,9.517734306E0
4.429320014E0,-2.041077614E0,-9.243474007E0,-1.182054400E0,9.539657339E0
4.431725014E0,-2.065006018E0,-9.286544800E0,-1.091127157E0,9.575736141E0
4.434130014E0,-2.105684042E0,-9.308079720E0,-1.004985452E0,9.596053830E0
4.436535066E0,-2.124826431E0,-9.334401131E0,-9.020941257E-1,9.615596999E0
4.438940066E0,-2.143969059E0,-9.375079155E0,-8.111668825E-1,9.651254022E0
4.441345066E0,-2.153540373E0,-9.399007797E0,-7.178468108E-1,9.669249596E0
4.443750118E0,-2.167897224E0,-9.422935486E0,-6.412764788E-1,9.690341948E0
4.446155118E0,-2.187039852E0,-9.437292099E0,-5.623133183E-1,9.703701446E0
4.448560118E0,-2.206182480E0,-9.449256897E0,-4.881358147E-1,9.715656108E0
4.450965118E0,-2.225325108E0,-9.461220741E0,-4.067798555E-1,9.727910341E0
4.453370170E0,-2.206182480E0,-9.466006279E0,-3.254238665E-1,9.725143531E0
4.455775170E0,-2.199003935E0,-9.485149384E0,-2.416750938E-1,9.739716833E0
4.458180170E0,-2.210968018E0,-9.477970123E0,-1.627119333E-1,9.733795375E0
4.460585222E0,-2.208575249E0,-9.451649666E0,-1.220339537E-1,9.707027265E0
4.462990222E0,-2.206182480E0,-9.449256897E0,-5.503492057E-2,9.703541925E0
4.465395222E0,-2.194218397E0,-9.444471359E0,2.392822644E-3,9.696011518E0
4.467800275E0,-2.189432621E0,-9.425328255E0,5.503492057E-2,9.676438227E0
4.470205275E0,-2.196611166E0,-9.382257462E0,9.092725813E-2,9.636395771E0
4.472610275E0,-2.203789711E0,-9.346364975E0,1.363908947E-1,9.603636281E0
4.475015327E0,-2.201396942E0,-9.322437286E0,1.842473447E-1,9.580601888E0
4.477420327E0,-2.206182480E0,-9.276973724E0,2.153540403E-1,9.538126649E0
4.479825327E0,-2.208575249E0,-9.241081238E0,2.632105052E-1,9.504981160E0
4.482230379E0,-2.210968018E0,-9.198010445E0,2.991028428E-1,9.464736564E0
4.484635379E0,-2.213361025E0,-9.154939651E0,3.230310678E-1,9.424236633E0
4.487040379E0,-2.215753794E0,-9.133403778E0,3.493520916E-1,9.404821972E0
4.489445379E0,-2.201396942E0,-9.102297783E0,3.828516304E-1,9.372542280E0
4.491850431E0,-2.189432621E0,-9.066405296E0,4.235295951E-1,9.336632022E0
4.494255431E0,-2.182254314E0,-9.020941734E0,4.426721931E-1,9.291694266E0
4.496660431E0,-2.179861546E0,-9.001798630E0,4.666004181E-1,9.273720444E0
4.499065483E0,-2.175075769E0,-8.949156761E0,4.809573591E-1,9.222238412E0
4.501470483E0,-2.158325911E0,-8.898907661E0,4.905286431E-1,9.170035259E0
4.503875483E0,-2.165504456E0,-8.855836868E0,4.857429862E-1,9.129687970E0
4.506280483E0,-2.175075769E0,-8.843872070E0,4.857429862E-1,9.120360412E0
4.508685535E0,-2.206182480E0,-8.827122688E0,4.713860750E-1,9.110847432E0
4.511090535E0,-2.227717876E0,-8.784051895E0,4.522434771E-1,9.073412743E0
4.513495535E0,-2.246860504E0,-8.757730484E0,4.235295951E-1,9.051276301E0
4.515900587E0,-2.266003132E0,-8.745766640E0,3.852444589E-1,9.042766037E0
4.518305587E0,-2.309073925E0,-8.733802795E0,3.302095234E-1,9.039921017E0
4.520710587E0,-2.337787628E0,-8.733802795E0,2.775674164E-1,9.045529610E0
4.523115639E0,-2.380858421E0,-8.757730484E0,2.105683982E-1,9.078032226E0
4.525520639E0,-2.409572363E0,-8.781659126E0,1.507478207E-1,9.107485981E0
4.527925639E0,-2.433500528E0,-8.788837433E0,7.178468257E-2,9.119799410E0
4.530330691E0,-2.464607239E0,-8.800801277E0,9.571290575E-3,9.139391860E0
4.532735691E0,-2.474178553E0,-8.824729919E0,-6.699903309E-2,9.165255399E0
4.535140691E0,-2.476571321E0,-8.843872070E0,-1.603191197E-1,9.185487517E0
4.537545691E0,-2.478964329E0,-8.853444099E0,-2.440679073E-1,9.197190099E0
4.539950743E0,-2.476571321E0,-8.882157326E0,-3.254238665E-1,9.226701738E0
4.542355743E0,-2.462214470E0,-8.882157326E0,-4.139583111E-1,9.226406686E0
4.544760743E0,-2.455035925E0,-8.894122124E0,-4.809573591E-1,9.239260237E0
4.547165795E0,-2.445464849E0,-8.915657043E0,-5.551348329E-1,9.261609662E0
4.549570795E0,-2.450250387E0,-8.937192917E0,-6.269195080E-1,9.288173785E0
4.551975795E0,-2.409572363E0,-8.968298912E0,-6.963114142E-1,9.312425781E0
4.554380847E0,-2.380858421E0,-8.985049248E0,-7.776673436E-1,9.327612948E0
4.556785847E0,-2.371287346E0,-8.992227554E0,-8.279166222E-1,9.336412909E0
4.559190847E0,-2.364108801E0,-9.008976936E0,-8.973084688E-1,9.357127676E0
4.561595847E0,-2.347358942E0,-9.030512810E0,-9.475577474E-1,9.378599112E0
4.564000900E0,-2.318645239E0,-9.056833267E0,-1.021735311E0,9.404588647E0
4.566405900E0,-2.318645239E0,-9.075976372E0,-1.091127157E0,9.430801733E0
4.568810900E0,-2.316252232E0,-9.087940216E0,-1.153340459E0,9.449120382E0
4.571215952E0,-2.325823545E0,-9.116654396E0,-1.201196909E0,9.485025912E0
4.573620952E0,-2.318645239E0,-9.140582085E0,-1.256231904E0,9.513384003E0
4.576025952E0,-2.294716835E0,-9.145368576E0,-1.289731383E0,9.516664268E0
4.578431004E0,-2.304288149E0,-9.157332420E0,-1.351944804E0,9.539089877E0
4.580836004E0,-2.299502611E0,-9.171689034E0,-1.385444283E0,9.556518605E0
4.583241004E0,-2.309073925E0,-9.178867340E0,-1.423729420E0,9.571333946E0
4.585646056E0,-2.309073925E0,-9.178867340E0,-1.447657704E0,9.574922499E0
4.588051056E0,-2.301895380E0,-9.186046600E0,-1.464407444E0,9.582623004E0
4.590456056E0,-2.321038008E0,-9.181260109E0,-1.483550072E0,9.585597292E0
4.592861056E0,-2.323430777E0,-9.169296265E0,-1.502692580E0,9.577703772E0
4.595266108E0,-2.333002090E0,-9.183652878E0,-1.502692580E0,9.593772143E0
4.597671108E0,-2.337787628E0,-9.183652878E0,-1.521835208E0,9.597953614E0
4.600076108E0,-2.366501570E0,-9.183652878E0,-1.495514154E0,9.600852694E0
4.602481160E0,-2.388036966E0,-9.195617676E0,-1.493121386E0,9.617250983E0
4.604886160E0,-2.404786825E0,-9.207581520E0,-1.493121386E0,9.632858797E0
4.607291160E0,-2.416750908E0,-9.233902931E0,-1.493121386E0,9.661007182E0
4.609696212E0,-2.443071842E0,-9.245866776E0,-1.490728498E0,9.678683997E0
4.612101212E0,-2.467000246E0,-9.255437851E0,-1.493121386E0,9.694257656E0
4.614506212E0,-2.495713949E0,-9.291330338E0,-1.497906923E0,9.736587323E0
4.616911212E0,-2.526820660E0,-9.332008362E0,-1.493121386E0,9.782669073E0
4.619316264E0,-2.519642353E0,-9.336793900E0,-1.457229018E0,9.779971080E0
4.621721264E0,-2.545963287E0,-9.341579437E0,-1.430907965E0,9.787468163E0
4.624126264E0,-2.560320139E0,-9.360722542E0,-1.402194023E0,9.805330887E0
4.626531316E0,-2.572284460E0,-9.389435768E0,-1.385444283E0,9.833494153E0
4.628936316E0,-2.605783939E0,-9.406186104E0,-1.373480201E0,9.856616804E0
4.631341316E0,-2.620140791E0,-9.413364410E0,-1.356730461E0,9.864952348E0
4.633746368E0,-2.646461725E0,-9.413364410E0,-1.330409408E0,9.868392897E0
4.636151368E0,-2.696711063E0,-9.413364410E0,-1.304088354E0,9.878477945E0
4.638556368E0,-2.732603550E0,-9.413364410E0,-1.277767301E0,9.884899643E0
4.640961420E0,-2.758924484E0,-9.406186104E0,-1.246660590E0,9.881404959E0
4.643366420E0,-2.794816732E0,-9.410971642E0,-1.208375454E0,9.891287027E0
4.645771420E0,-2.833101988E0,-9.425328255E0,-1.170090318E0,9.911225501E0
4.648176420E0,-2.849851847E0,-9.430113792E0,-1.150947690E0,9.918335660E0
4.650581472E0,-2.888136864E0,-9.430113792E0,-1.119840980E0,9.925846286E0
4.652986472E0,-2.907279491E0,-9.446864128E0,-1.110269666E0,9.946266366E0
4.655391472E0,-2.931207657E0,-9.458827972E0,-1.076770186E0,9.960965765E0
4.657796525E0,-2.969492912E0,-9.466006279E0,-1.060020447E0,9.977314587E0
4.660201525E0,-2.995813847E0,-9.468399048E0,-1.021735311E0,9.983457526E0
4.662606525E0,-3.010170937E0,-9.473184586E0,-9.978070259E-1,9.989893599E0
4.665011577E0,-3.024527788E0,-9.480362892E0,-9.762716293E-1,9.998907700E0
4.667416577E0,-3.031706333E0,-9.473184586E0,-9.403793216E-1,9.990834938E0
4.669821577E0,-3.055634499E0,-9.461220741E0,-9.332008362E-1,9.986113554E0
4.672226577E0,-3.096312523E0,-9.475577354E0,-9.188438654E-1,1.001089364E1
4.674631629E0,-3.141776085E0,-9.499505997E0,-8.949156404E-1,1.004550871E1
4.677036629E0,-3.170490026E0,-9.518648148E0,-8.757730722E-1,1.007093084E1
4.679441629E0,-3.230310678E0,-9.528220177E0,-8.733802438E-1,1.009874645E1
4.681846681E0,-3.273381472E0,-9.552147865E0,-8.590233326E-1,1.013392699E1
4.684251681E0,-3.316452265E0,-9.576076508E0,-8.638089895E-1,1.017085360E1
4.686656681E0,-3.366701365E0,-9.611968994E0,-8.638089895E-1,1.022109544E1
4.689061733E0,-3.388236761E0,-9.640682220E0,-8.685946465E-1,1.025560133E1
4.691466733E0,-3.400201082E0,-9.674181938E0,-8.805587292E-1,1.029206234E1
4.693871733E0,-3.426522017E0,-9.676574707E0,-8.709874153E-1,1.030222162E1
4.696276785E0,-3.424129248E0,-9.700503349E0,-8.949156404E-1,1.032595276E1
4.698681785E0,-3.426522017E0,-9.717252731E0,-9.020941257E-1,1.034310532E1
4.701086785E0,-3.433700562E0,-9.736394882E0,-9.116654396E-1,1.036430503E1
4.703491837E0,-3.421736479E0,-9.736394882E0,-9.284151793E-1,1.036183481E1
4.705896837E0,-3.395415306E0,-9.731609344E0,-9.427721500E-1,1.034997028E1
4.708301837E0,-3.376272678E0,-9.712467194E0,-9.499505758E-1,1.032635668E1
4.710706837E0,-3.345165968E0,-9.700503349E0,-9.643075466E-1,1.030629854E1
4.713111889E0,-3.309273720E0,-9.681360245E0,-9.475577474E-1,1.027511043E1
4.715516889E0,-3.285345554E0,-9.650253296E0,-9.571290612E-1,1.023899312E1
4.717921889E0,-3.263810158E0,-9.621540070E0,-9.523434043E-1,1.020457976E1
4.720326941E0,-3.244667530E0,-9.604789734E0,-9.595218897E-1,1.018334599E1
4.722731941E0,-3.203989506E0,-9.588040352E0,-9.451649189E-1,1.015329519E1
4.725136941E0,-3.192025423E0,-9.578469276E0,-9.379864931E-1,1.013981847E1
4.727541993E0,-3.192025423E0,-9.580862045E0,-9.403793216E-1,1.014230039E1
4.729946993E0,-3.184846878E0,-9.588040352E0,-9.284151793E-1,1.014572433E1
4.732351993E0,-3.206382275E0,-9.607182503E0,-9.355936646E-1,1.017124272E1
4.734756993E0,-3.211168051E0,-9.616754532E0,-9.451649189E-1,1.018267670E1
4.737162045E0,-3.235096216E0,-9.662218094E0,-9.523434043E-1,1.023382939E1
4.739567045E0,-3.282952785E0,-9.712467194E0,-9.738788009E-1,1.029845803E1
4.741972045E0,-3.349951744E0,-9.798608780E0,-9.978070259E-1,1.040339029E1
4.744377097E0,-3.407379389E0,-9.882357597E0,-1.038485050E0,1.050474546E1
4.746782097E0,-3.469592810E0,-9.966106415E0,-1.093519926E0,1.060929485E1
4.749187097E0,-3.548556089E0,-1.009292603E1,-1.138983607E0,1.075902829E1
4.751592150E0,-3.639483213E0,-1.022931671E1,-1.174875975E0,1.092085583E1
4.753997150E0,-3.694518089E0,-1.037527943E1,-1.220339537E0,1.108084454E1
4.756402150E0,-3.749552965E0,-1.054516983E1,-1.268195987E0,1.126357293E1
4.758807202E0,-3.792623997E0,-1.070788097E1,-1.325623751E0,1.143678233E1
4.761212202E0,-3.818944931E0,-1.088734341E1,-1.392622828E0,1.162144506E1
4.763617202E0,-3.821337700E0,-1.106919765E1,-1.430907965E0,1.179734106E1
4.766022202E0,-3.818944931E0,-1.121755219E1,-1.466800332E0,1.194023955E1
4.768427254E0,-3.814159393E0,-1.135155106E1,-1.505085468E0,1.206941612E1
4.770832254E0,-3.756731510E0,-1.148315620E1,-1.521835208E0,1.217751577E1
4.773237254E0,-3.677768469E0,-1.158843994E1,-1.543370605E0,1.225560745E1
4.775642306E0,-3.589233875E0,-1.170090294E1,-1.540977836E0,1.233565329E1
4.778047306E0,-3.503092289E0,-1.178225899E1,-1.545763373E0,1.238881216E1
4.780452306E0,-3.416950703E0,-1.187318611E1,-1.529013634E0,1.244933666E1
4.782857358E0,-3.333201885E0,-1.194257736E1,-1.483550072E0,1.248744608E1
4.785262358E0,-3.242274761E0,-1.202393341E1,-1.452443361E0,1.253781927E1
4.787667358E0,-3.148954630E0,-1.206700420E1,-1.409372568E0,1.255049149E1
4.790072410E0,-3.046063185E0,-1.211246777E1,-1.373480201E0,1.256490446E1
4.792477410E0,-2.979064226E0,-1.216032505E1,-1.313659668E0,1.258864690E1
4.794882410E0,-2.888136864E0,-1.217707443E1,-1.265803218E0,1.257874135E1
4.797287410E0,-2.811566591E0,-1.220100307E1,-1.215553880E0,1.257962456E1
4.799692462E0,-2.706282377E0,-1.218425274E1,-1.162911773E0,1.253524403E1
4.802097462E0,-2.627319336E0,-1.220100307E1,-1.083948612E0,1.252765850E1
4.804502462E0,-2.560320139E0,-1.216989613E1,-1.004985452E0,1.247684282E1
4.806907514E0,-2.469393015E0,-1.213161087E1,-9.260223508E-1,1.241496684E1
4.809312514E0,-2.402393818E0,-1.208614731E1,-8.542376757E-1,1.235217288E1
4.811717514E0,-2.347358942E0,-1.202154064E1,-7.704889178E-1,1.227278235E1
4.814122566E0,-2.282752752E0,-1.194975662E1,-6.795616150E-1,1.218480396E1
4.816527566E0,-2.222932339E0,-1.185882950E1,-5.814558864E-1,1.207937731E1
4.818932566E0,-2.172683001E0,-1.174158096E1,-4.977070987E-1,1.195127555E1
4.821337618E0,-2.122433662E0,-1.161236858E1,-3.852444589E-1,1.181102206E1
4.823742618E0,-2.124826431E0,-1.146879864E1,-2.871387303E-1,1.166750523E1
4.826147618E0,-2.108076811E0,-1.128933716E1,-1.914258152E-1,1.148606831E1
4.828552670E0,-2.110469580E0,-1.112901783E1,-8.374879509E-2,1.132767114E1
4.830957670E0,-2.124826431E0,-1.095434189E1,2.153540403E-2,1.115853742E1
4.833362670E0,-2.158325911E0,-1.077248764E1,1.268195957E-1,1.098730831E1
4.835767722E0,-2.165504456E0,-1.057388306E1,2.081755698E-1,1.079535778E1
4.838172722E0,-2.201396942E0,-1.035135078E1,3.038884699E-1,1.058720736E1
4.840577722E0,-2.234896421E0,-1.015513897E1,4.115654826E-1,1.040629596E1
4.842982722E0,-2.244467735E0,-9.966106415E0,5.096712112E-1,1.022842496E1
4.845387775E0,-2.277967215E0,-9.755537987E0,5.718846321E-1,1.003427666E1
4.847792775E0,-2.313859463E0,-9.568898201E0,6.293123364E-1,9.864775335E0
4.850197775E0,-2.349751949E0,-9.403793335E0,6.795616150E-1,9.716710724E0
4.852602827E0,-2.400001049E0,-9.229117393E0,7.369893789E-1,9.564505541E0
4.855007827E0,-2.474178553E0,-9.073583603E0,7.704889178E-1,9.436372824E0
4.857412827E0,-2.543570518E0,-8.915657043E0,7.824530005E-1,9.304349746E0
4.859817879E0,-2.615355253E0,-8.779266357E0,7.872386575E-1,9.194310500E0
4.862222879E0,-2.682354212E0,-8.630910873E0,7.920243144E-1,9.072758629E0
4.864627879E0,-2.761317253E0,-8.513663292E0,7.848458290E-1,8.984615662E0
4.867032879E0,-2.823530674E0,-8.413164139E0,7.441678643E-1,8.905472593E0
4.869437931E0,-2.897708178E0,-8.331808090E0,6.963114142E-1,8.848761965E0
4.871842931E0,-2.945564747E0,-8.250452042E0,6.364908218E-1,8.783588739E0
4.874247931E0,-2.981456995E0,-8.178668022E0,5.862415433E-1,8.724871092E0
4.876652983E0,-3.031706333E0,-8.135597229E0,5.455635786E-1,8.699242794E0
4.879057983E0,-3.091526747E0,-8.118846893E0,4.905286431E-1,8.701369481E0
4.881462983E0,-3.122633457E0,-8.061419487E0,4.450650215E-1,8.656523940E0
4.883868035E0,-3.141776085E0,-8.011170387E0,3.708875179E-1,8.613197170E0
4.886273035E0,-3.108276606E0,-8.008777618E0,2.991028428E-1,8.596008662E0
4.888678035E0,-3.089133978E0,-7.994420528E0,2.153540403E-1,8.573207433E0
4.891083087E0,-3.077169895E0,-7.996813297E0,1.124626622E-1,8.569168298E0
4.893488087E0,-3.036491871E0,-7.999206066E0,1.435693540E-2,8.556154901E0
4.895893087E0,-2.971885681E0,-8.008777618E0,-8.135596663E-2,8.542788903E0
4.898298139E0,-2.907279491E0,-8.027919769E0,-1.698904037E-1,8.539826264E0
4.900703139E0,-2.840280533E0,-8.049455643E0,-2.703889608E-1,8.540142847E0
4.903108139E0,-2.763710260E0,-8.099704742E0,-3.972085714E-1,8.567443374E0
4.905513139E0,-2.694318295E0,-8.157132149E0,-4.905286431E-1,8.604578683E0
4.907918191E0,-2.624926329E0,-8.204988480E0,-5.958128572E-1,8.635222472E0
4.910323191E0,-2.557927370E0,-8.276773453E0,-7.345965505E-1,8.694113141E0
4.912728191E0,-2.478964329E0,-8.331808090E0,-8.470591903E-1,8.733945241E0
4.915133243E0,-2.395215511E0,-8.396414757E0,-9.523434043E-1,8.783154107E0
4.917538243E0,-2.321038008E0,-8.477770805E0,-1.069591761E0,8.854594389E0
4.919943243E0,-2.282752752E0,-8.556734085E0,-1.174875975E0,8.933587851E0
4.922348295E0,-2.256431818E0,-8.659625053E0,-1.277767301E0,9.039539805E0
4.924753295E0,-2.206182480E0,-8.750552177E0,-1.368694544E0,9.127580693E0
4.927158295E0,-2.143969059E0,-8.846264839E0,-1.450050473E0,9.217138998E0
4.929563347E0,-2.115255117E0,-8.918049812E0,-1.526620865E0,9.291742998E0
4.931968347E0,-2.079362869E0,-8.977870941E0,-1.574477315E0,9.349058530E0
4.934373347E0,-2.043470621E0,-9.052047729E0,-1.622333765E0,9.420578916E0
4.936778347E0,-2.007578135E0,-9.138189316E0,-1.639083505E0,9.498603512E0
4.939183400E0,-1.964507341E0,-9.214759827E0,-1.641476393E0,9.563761420E0
4.941588400E0,-1.895115495E0,-9.291330338E0,-1.648654819E0,9.624881552E0
4.943993400E0,-1.818545222E0,-9.367900848E0,-1.636690736E0,9.682119065E0
4.946398452E0,-1.734796405E0,-9.449256897E0,-1.612762451E0,9.741610606E0
4.948803452E0,-1.660618901E0,-9.504291534E0,-1.581655741E0,9.777057205E0
4.951208452E0,-1.598405480E0,-9.564111710E0,-1.550549030E0,9.819945782E0
4.953613504E0,-1.536192179E0,-9.607182503E0,-1.545763373E0,9.851255070E0
4.956018504E0,-1.473978758E0,-9.655039787E0,-1.497906923E0,9.881099727E0
4.958423504E0,-1.442872047E0,-9.678967476E0,-1.450050473E0,9.892771984E0
4.960828556E0,-1.416550994E0,-9.724431038E0,-1.406979680E0,9.927273923E0
4.963233556E0,-1.390229940E0,-9.781859398E0,-1.344766378E0,9.971254143E0
4.965638556E0,-1.373480201E0,-9.822537422E0,-1.282552958E0,1.000068154E1
4.968043608E0,-1.380658627E0,-9.858428955E0,-1.215553880E0,1.002857971E1
4.970448608E0,-1.375872970E0,-9.884750366E0,-1.160519004E0,1.004729419E1
4.972853608E0,-1.392622828E0,-9.918250084E0,-1.103091240E0,1.007610507E1
4.975258660E0,-1.399801254E0,-9.930213928E0,-1.031306505E0,1.008127895E1
4.977663660E0,-1.428515077E0,-9.954142570E0,-9.379864931E-1,1.009977368E1
4.980068660E0,-1.471585870E0,-9.961320877E0,-8.494520187E-1,1.010519902E1
4.982473660E0,-1.495514154E0,-9.968499184E0,-7.537391186E-1,1.010819772E1
4.984878712E0,-1.521835208E0,-9.968499184E0,-6.652047038E-1,1.010591192E1
4.987283712E0,-1.545763373E0,-9.968499184E0,-5.790630579E-1,1.010424042E1
4.989688712E0,-1.574477315E0,-9.978070259E0,-4.785645306E-1,1.011285760E1
4.992093764E0,-1.622333765E0,-9.954142570E0,-3.613162339E-1,1.009195078E1
4.994498764E0,-1.674975872E0,-9.958928108E0,-2.488535494E-1,1.010186722E1
4.996903764E0,-1.691725612E0,-9.937392235E0,-1.459621787E-1,1.008141880E1
4.999308816E0,-1.730010748E0,-9.954142570E0,-4.546362907E-2,1.010346270E1
5.001713816E0,-1.763510346E0,-9.956535339E0,5.503492057E-2,1.011165632E1
5.004118816E0,-1.792224169E0,-9.946963310E0,1.387837082E-1,1.010808624E1
