Time (s),Roll (°),Pitch (°),Yaw (°)
0.76029485,4.191011116420563,-7.912746610905882,20.758746317804327
0.779534954,4.227083058545507,-7.410176344945187,22.474998343968135
0.798775058,4.389439483608937,-6.841572184430818,24.293776068241634
0.818015162,4.648201300982552,-5.941908350356791,25.843529229773985
0.837255162,4.924056461834987,-4.96034545318914,27.026271331589573
0.856495266,5.354727134922616,-3.667596606191455,27.981241180659914
0.87573537,5.94819432985078,-2.436331310012106,28.720553640829866
0.894975475,6.625207596986807,-1.69146444221548,29.097743599306124
0.914215579,7.342939696535516,-1.3881726807408898,29.205740626301218
0.933455683,8.058357913345537,-1.2595187134722952,29.308013730794656
0.952695787,8.66833249289456,-1.001823448437663,29.55304829030579
0.971935891,9.075554363589243,-0.6615898525491989,29.788823565999667
0.991175995,9.278589554017369,-0.5524974331057054,29.915675883042667
1.0104161,9.612660246080827,-0.586026359002991,29.95094537208981
1.029656204,10.248818315674185,-0.7692735124497083,29.974598657106473
1.048896308,11.127695412665078,-1.1341934518467758,30.12636688467273
1.068136412,12.022095849028105,-1.6905817934588125,30.34766398466551
1.087376516,12.85303669992679,-2.2137547286885173,30.492361489776943
1.106616516,13.478202870001905,-3.0090612918340574,30.58335459817004
1.12585662,13.748111260183611,-3.975353271660895,30.75313637098775
1.145096725,13.499172742085616,-4.461723846988304,30.77224418551181
1.164336829,12.572707527150598,-4.594071194544828,30.477041090698354
1.183576933,10.887018757988821,-5.0064763797681175,30.055911618655273
1.202817037,8.543576802163237,-6.376864131611487,29.455151815253654
1.222057558,5.904303857689272,-8.58258083714887,28.502518287458997
1.241297245,3.371811087155574,-11.053554596806068,27.20296263997443
1.26053735,1.11747826896562,-13.064239044573197,25.57964014701765
1.279777454,-0.7899466951997922,-14.077615761847873,23.926182902844026
1.299017558,-2.2234996176141695,-14.277395311066922,22.597474297151848
1.318257558,-3.170747862218518,-14.592450701372488,21.292678578087497
1.337497662,-3.558387760589845,-15.489503123195433,19.7459558127782
1.356737766,-3.420747286530137,-16.98404078724153,18.054282982881855
1.37597787,-2.853435175218736,-19.048760002700785,16.292407851165464
1.395217975,-1.8484431698130923,-20.972318837171805,14.587771905805246
1.414458079,-0.5043820933627975,-21.80465760099958,13.304686405665644
1.433698183,0.8907173904269337,-21.561177754548112,12.703758261506419
1.452938287,2.250240477637092,-20.662648597512646,12.742731467141894
1.472178391,3.773093171280226,-19.57342448995864,13.069584497103037
1.491418391,5.752245579665642,-18.443548486447863,13.465459237244188
1.510658495,8.14116228457543,-16.37704227103633,14.119586214707027
1.5298986,10.610469407093388,-13.532156491041007,15.18044876324987
1.549138704,13.115071671111888,-10.693803316482509,16.587608761543528
1.568378808,15.487579459587636,-8.729660747060628,18.171537067588975
1.587618912,17.873679120940356,-7.685442437982136,19.68762010655034
1.606859016,20.783896047682212,-6.5744773738382,21.075251393670428
1.62609912,24.418260187564755,-4.750920630891613,22.40699026440282
1.64533912,28.019529978043686,-3.4339468044440347,23.42272925029966
1.664579225,31.325429225039834,-3.0873669242665684,23.856821771770406
1.683819329,34.657243173758545,-1.9110401445055953,23.813808145660982
1.703059433,37.46923664093564,0.26408043002972653,23.559850983958043
1.722299537,39.49236868739047,2.772270216602186,23.439059295547985
1.741539641,41.192093949237396,4.8237998870966,23.639144195215227
1.760779641,43.00874473788572,6.179594790105909,24.14326789657107
1.780019745,44.728842779442154,6.65108831267247,24.66035731693487
1.79925985,46.18475410211859,5.76134301771602,24.809263595107048
1.818499954,46.88273580658133,4.262927317186952,24.641670383541534
1.837740058,46.32955137504871,2.32372893829324,24.557074118113146
1.856980162,43.65064159138606,0.7587986431597623,24.735273421573602
1.876220266,41.54181154600285,-0.6153202485978483,24.96380961762964
1.89546037,40.213968732536294,-2.421961317407506,24.955812955273252
1.91470037,39.75789826112137,-4.881751149881948,24.529971948203016
1.933940475,40.313920660187534,-7.398351794038451,23.712544668869775
1.953180579,41.686091340032476,-9.429299006337953,22.649662020672086
1.972420683,43.17907600844573,-10.74563213091692,21.570449333461738
1.991660787,44.08202148692549,-12.223959897915384,20.427936776507185
2.010900891,44.37892602914183,-13.720726834732826,19.50966744667184
2.030140891,44.29660453605336,-15.666032004987784,18.89359111034886
2.049380995,44.39036906530323,-17.526818801029656,18.376333316376623
2.0686211,44.90669178237547,-18.503308646443827,17.88550657278798
2.087861204,45.86592284467147,-19.076045550288303,17.411009893832848
2.107101308,46.90773276361308,-20.0789044656429,16.893078703979366
2.126341412,47.55890509693675,-21.14087562899594,16.392656004253684
2.145581412,47.62632691260576,-21.069943279927692,16.124390474116613
2.164821516,47.11794891325745,-19.46719168016918,16.2221181071133
2.18406162,46.33148599183902,-16.909496190856608,16.575402212968648
2.203301725,45.39856530952048,-13.968242360296468,16.930369843401905
2.222541829,44.33438129055695,-10.698865711182613,17.153855504646877
2.241781933,43.28126295533485,-7.085971029640995,17.489967834740458
2.261022037,42.52076592948476,-3.3204917113463415,18.13668735884679
2.280262037,42.33459014834957,0.02332290019983113,18.837443697874313
2.299502141,43.02823799869916,2.8562234983368398,19.415644459911658
2.318742245,44.61204327678902,5.127436785139387,20.05983874125058
2.33798235,46.27552524030892,6.461941235148793,20.557567850469766
2.357222454,47.52810309006856,8.026846431155997,20.763713378769953
2.376462454,47.94924255476339,9.994395718215785,20.806053371920587
2.395702558,47.77936531507447,12.184502281848168,21.17583585754621
2.414942662,47.43976578816372,14.531294654753223,22.20521672382029
2.434182766,46.96366604680531,16.61862223691375,23.645373480993086
2.45342287,46.14645806515739,18.17151199120586,25.02643908490774
2.472662975,44.87151469830764,18.869672755452505,26.134944895610914
2.491902975,42.946730779569116,18.733525243418956,27.268865418903914
2.511143079,40.28775281943279,17.850450220541905,28.588483097190192
2.530383183,37.42396598176692,16.314169755901062,29.754396465880617
2.549623287,34.694698488082274,13.846551884795028,30.486974901536378
2.568863391,33.032457481709784,11.285658405474933,30.7604607574363
2.588103495,32.51699953482597,8.787767729029541,30.29657017037611
2.607343495,32.54008161905629,5.789472750350258,29.128306215277615
2.6265836,33.312707866999254,1.8290452484145432,27.504478699250082
2.645823704,34.38228210255566,-4.180947762809367,25.10909958137446
2.665063808,34.49425778542947,-11.329146237387091,22.158668001123935
2.684303912,32.3135390075446,-18.25644337598874,19.36194060038887
2.703543912,28.02927710254273,-23.329599517567527,17.125496708940958
2.722784016,23.363525936431557,-26.28177478700274,15.237695200766646
2.74202412,19.961535127779374,-28.67336799094743,13.720770458568419
2.761264225,18.036079575112744,-30.778103737845303,12.533308098035059
2.780504329,17.232210226654093,-32.84481053530676,11.60274917006598
2.799744433,17.41730572739883,-34.696459572586114,10.950137325123263
2.818984433,18.36545000589538,-36.015802947752654,10.578504968584209
2.838224537,19.47280804200454,-36.20146211632326,10.379261821981238
2.857464641,20.058664499338562,-34.84113412476553,9.868233030360614
2.876704745,19.987385773312635,-31.557084801609914,9.143062048061369
2.89594485,19.61597015979629,-26.63087953168439,8.740787837000502
2.91518485,19.54285755526421,-21.002001692975167,9.168144001251646
2.934424954,20.351038683211577,-15.667846525228951,10.609479275241204
2.953665058,22.635257837515468,-11.194677615691532,12.794419961691698
2.972905162,26.74837744022304,-8.091986991267868,15.223469333321134
2.992145266,31.855893576313175,-7.797629880787803,16.94662372508747
3.01138537,36.83946418969319,-9.529468516356356,17.428527857288877
3.03062537,40.47501813831511,-10.924963029598583,17.234336278755762
3.049865475,42.02025606376644,-10.425908315309464,17.10798901026954
3.069105579,41.99606954900315,-7.655253049807253,17.47019573474211
3.088345683,41.14295773421926,-3.716480262692977,18.235939270806266
3.107585787,40.12403858813748,0.17271709545115843,19.498991037830177
3.126825787,39.35773755060744,3.0411108426326647,21.20412270070891
3.146065891,39.1288144335506,4.520550807366321,23.118691966954106
3.165305995,39.50771154241366,4.639406666728109,25.110197558872102
3.1845461,39.83915987062411,3.3869853688139098,26.645472575222655
3.203786204,38.64467489427997,1.7003132794823144,27.4901726574542
3.223026204,37.209396643349166,0.36583974822844434,27.94597993145351
3.242266308,35.53390728000515,-1.265897357349453,27.96794970828018
3.261506412,33.45014347343956,-3.9093151019829313,27.218367870581325
3.280746516,38.07021633640138,-7.437795553507295,26.009861793663795
3.29998662,40.554527338222414,-12.326410187900663,24.368020718891817
3.31922662,39.77863615964202,-18.82286319481871,22.482586303603235
3.338466725,35.22411648046288,-26.093543004252115,21.637549495935883
3.357706829,27.890880973802272,-31.742621723334924,22.148578287556507
3.376946933,21.854505222071385,-34.1022776144273,22.583680896712693
3.396187037,18.791012773881537,-35.53533188002823,22.90211639592085
3.415427037,18.64968117497993,-37.849023682465216,23.417351184345595
3.434667141,20.505142665326517,-41.3863401883799,23.626358686204643
3.453907245,23.23269273387003,-45.495089203795374,23.550516657605403
3.47314735,26.10860682658302,-48.953563548101876,23.6194563080685
3.492387454,28.6403722039564,-50.55936084524722,23.918699811130544
3.511627454,30.593197153782913,-50.106182602964715,24.028716455733978
3.530867558,32.186845230209684,-47.76179443596656,23.93418749424781
3.550107662,33.9512199521128,-43.64917054745978,23.77955729312269
3.569347766,36.48626792907096,-38.06992717416873,23.816510290577124
3.58858787,40.13842012250314,-31.626313150597188,24.439155640909295
3.60782787,44.85002430033484,-24.869826738469104,25.852200321739524
3.627067975,50.20257601991809,-19.481644275601116,28.200609730941668
3.646308079,55.74214024643304,-17.869758282739706,30.64918768145948
3.665548183,61.20301081382982,-18.541612064474638,32.388167155667276
3.684788287,65.22788698435448,-19.455832206570925,33.08455016006252
3.704028287,67.22459489496278,-17.964880134665734,33.163085372321255
3.723268391,67.30640392083214,-13.72364703137098,32.93976805183389
3.742508495,66.04498940926771,-8.44409626926539,32.67116437367224
3.7617486,64.3510954144168,-3.6349642936055013,32.788925753886446
3.780988704,63.168522298025465,0.1306836207026716,33.38934881007119
3.800228704,63.17152007921402,2.5980897990268668,34.09498733329764
3.819468808,64.31107428574384,3.8781610657648202,34.55264895085704
3.838708912,66.1089969109131,4.615900217760743,34.785898967358094
3.857949016,68.2913265043703,5.650727249667495,35.1001257176703
3.87718912,70.31994976999164,7.339077073940293,35.72832664151177
3.89642912,72.64940083548824,9.334798708525009,36.66056406933899
3.915669225,75.66195407567479,11.475049993025962,37.876646068836926
3.934909329,79.16508562252601,13.885685949474302,39.61966585307159
3.954149433,82.5190442057869,16.914711126302993,41.95528045399725
3.973389433,84.63200157181288,19.28727309950821,44.2927342994435
3.992629537,85.73549358024572,21.42420611284325,46.27228704066511
4.011869641,86.29368832391586,24.45605605032056,48.082142179282414
4.031109745,86.7776111663527,28.251586728805325,50.211863811934755
4.05034985,87.38288058647962,31.910859817375144,52.70690683320643
4.06958985,88.22040801900283,34.61127043688577,55.300589170156506
4.088829954,89.29961299446103,36.53874953709673,57.554890322905024
4.108070058,90.36485483974472,38.52874495482293,59.415924074110876
4.127310162,91.27023449771877,41.209898957606526,61.08992007334226
4.146550162,92.20328829026884,44.7583224735804,62.62114629178914
4.165790266,93.57890446958646,48.82740040576814,63.96955194819992
4.18503037,95.8648154239229,52.7810743343161,64.86223197174098
4.204270475,98.81043075991418,55.63428354741493,65.58050062610029
4.223510475,101.97517560096017,56.34072498859824,66.15802483765304
4.242750579,105.29310883454811,55.97069891358102,66.4190527218108
4.261990683,108.63918135107232,56.52763997967363,65.7496058155826
4.281230787,111.34543293541225,58.73709297826362,64.2990112735397
4.300470787,112.97586354453394,62.557491718366535,63.10381136532275
4.319710891,113.5879509677545,67.15330368617364,62.820561187017574
4.338950995,113.68508528420766,71.12531952381188,63.203306699509014
4.3581911,113.53166681377418,73.51208622836518,63.76012696582922
4.377431204,113.04415781366968,74.43674367635988,64.15465702122049
4.396671204,111.90007398641929,74.66124528777162,64.50608738056613
4.415911308,110.61924378777425,74.47426626919442,65.05162809731871
4.435151412,103.32575124400203,74.62243654307632,65.98420724578236
4.454391516,95.33082383400193,74.6740970098702,67.1827806920572
4.473631516,86.9501775258036,74.27782834423947,68.43824981338669
4.49287162,78.87079098877247,73.36323808919643,69.59221019909549
4.512111725,71.24281659216312,71.66258434146769,70.49128761236487
4.531351829,63.531527236886014,68.84029250078069,71.17083555547464
4.550591829,55.311045181446865,64.95428080758046,71.8956659382566
4.569831933,52.789189787201124,60.16904260791908,72.5432272318526
4.589072037,47.95221162072587,55.92769049452617,72.8598108841746
4.608312037,43.503046985947336,52.25699266860566,72.85417116356194
4.627552141,40.372682736540106,48.5418595909234,72.56755394014884
4.646792245,39.0280288708007,45.29092069412072,72.16123930889665
4.66603235,39.44942232078144,43.10735988701525,71.55206197604127
4.68527235,40.935557841154726,41.40903995811306,70.86527869848655
4.704512454,42.439466316442584,39.188855656766314,70.14448483869171
4.723752558,43.32150403397149,36.6420327778066,69.27857257256002
4.742992662,43.30652133523326,34.458677811226714,68.2879123803139
4.762232662,42.626055531679754,32.91758711840828,67.14843624773003
4.781472766,41.54277866225199,32.341623184149825,65.77410466877046
4.80071287,40.315777942116725,32.8679520708232,64.32721388664255
4.81995287,39.262857602117826,34.500355107778596,63.17443811668569
4.839192975,38.86232639151281,36.75130814895742,62.513240398827854
4.858433079,39.703087173256954,39.121530823282974,62.20574770588066
4.877673183,42.02923070011064,41.606819398401846,62.174686986060486
4.896913183,45.56064725128998,44.03811393593356,62.369383616987236
4.916153287,49.782112507955596,45.89639022937136,62.734620639350865
4.935393391,54.225788273270396,46.47762456706357,63.031002185169214
4.954633391,58.55042816704078,46.021819550070475,63.04202910224814
4.973873495,62.69920403643105,45.775667459591915,62.76180922183401
4.9931136,66.35145326433475,46.342878798693675,62.31727894868343
5.012353704,68.90349984991869,47.83151413665476,62.00002190048018
5.031593704,70.35362939724884,50.230251711135075,62.325358039347485
5.050833808,71.22662423410978,52.618683357043636,63.442281356150396
5.070073912,72.09005963524444,54.18389177430651,65.01526685648601
5.089313912,73.04092446278457,54.80000657037248,66.71652643973262
5.108554016,73.36670944664405,54.12729774972293,68.20988203065002
5.12779412,70.28419814106583,52.773197136991634,69.30071095296366
5.14703412,65.02451235499052,52.29739611901891,70.38496833067002
5.166274225,58.85169025478103,52.24320712471913,71.6315217174523
5.185514329,52.37464249461156,51.588075647695995,72.57857902530188
5.204754433,46.413026254445725,49.8075854536048,73.18152732425403
5.223994433,41.754030157850416,46.46879926488934,73.49356382663025
5.243234537,38.30756971268633,41.48423736013712,73.53725085683364
5.262474641,36.18411159092328,35.50165687211906,73.36023000437808
5.281714641,34.65789419479521,29.39408560213564,72.95762127612268
5.300954745,32.48435164599779,22.93209787574135,72.51578464245229
5.32019485,28.87735666189534,16.502183765425467,71.99920025036279
5.33943485,24.18344547539467,10.825681880944689,71.01780463023944
5.358674954,19.934067213253552,6.7496078759243785,69.49633442488948
5.377915058,17.108936559098797,3.7828070123027864,67.67452643557571
5.397155058,15.620387034079823,0.7043088085876756,65.98437793972872
5.416395162,14.98288154121225,-3.2150523264845465,64.34270533678698
5.435635266,14.734256642309283,-7.426630852395676,62.75894537138886
5.454875266,14.539830199990131,-10.879346979107888,61.288493386369176
5.47411537,14.160588575391024,-12.964108678364878,59.80709064614823
5.493355475,13.493753525955698,-13.68999582310275,58.320805684231395
5.512595475,12.577013148713124,-13.433291548895037,56.68739100244203
5.531835579,11.548137598149399,-12.07375939230679,54.82248515067389
5.551075683,10.802333380788046,-9.171956026409456,52.85757897507704
5.570315683,10.963825121504758,-4.9900266913746965,51.14941693235567
5.589555787,12.358594463288325,-0.3574076263295767,50.172224789137886
5.608795891,14.975682932746963,4.004599598508738,49.91069184985648
5.628035891,18.853710207271412,7.452671060387426,49.81919369728241
5.647275995,23.935060551918944,10.310484558524044,49.43964685629046
5.666515995,29.61491528098609,12.234226953512868,48.81582642695571
5.6857561,35.01358632762425,12.707443434840032,47.9047960965568
5.704996204,39.579242692527096,13.671438189889603,46.866492644516306
5.724236204,42.622867475802416,16.369072144501402,45.81910392751248
5.743476308,44.36132762311968,19.743340449937385,45.228950248966875
5.762716412,45.47289329264239,22.6413850133223,45.3086643449689
5.781956412,46.44419838470023,24.61780341427839,45.79174431693214
5.801196516,47.29958722806148,25.732140656386818,46.50513078918235
5.82043662,47.75069771301621,26.088209272348607,47.424915317349694
5.83967662,44.04182268357611,26.17281807551046,48.755805289743016
5.858916725,39.52741039740369,27.095778108862635,50.69714241385728
5.878156725,34.82105786370975,26.930830567902568,52.76557315074137
5.897396829,30.314162449389872,24.707145778827574,54.553037653792224
5.916636933,26.11659122575373,20.555458960298623,56.07417117784751
5.935876933,22.04679036129623,14.867955702033386,57.40438766010901
5.955117037,18.19132136515542,8.150879640512807,58.496058286210676
5.974357037,17.79238354186359,1.6414713520108617,59.13469354195784
5.993597141,16.61885370819677,-4.809661094651859,59.769460149555904
6.012837245,13.527181550566297,-11.105889512975873,60.73335258439262
6.032077245,8.589590980091614,-17.59830598561756,61.42585981097563
6.05131735,3.28109679037888,-22.870368717942792,61.27493332862928
6.07055735,-0.6360150615831791,-25.99577109221125,60.152797251685584
6.089797454,-2.1729746406871775,-28.231246113902905,58.5991719895909
6.109037558,-1.5087002292406395,-31.17649117462061,57.185614648739225
6.128277558,0.36176876332144603,-34.76407709764539,56.02829344020054
6.147517662,2.4141489020657616,-37.75273603143074,55.14924980655568
6.166757662,3.773352298324953,-39.347597789464125,54.45219714128061
6.185997766,4.22032045252362,-39.640072676169474,53.815578653945586
6.20523787,4.022002697129004,-39.069491943098896,53.29394373746894
6.22447787,3.706024206757741,-37.75823851666027,52.932075683405955
6.243717975,3.8335142641176128,-35.70302102929019,52.6139768491799
6.262957975,4.705743415949298,-32.78134240146683,52.18729411002071
6.282198079,6.320845897062545,-28.59765135705989,51.65252785888174
6.301438079,8.42363537938836,-22.82100505882964,51.257999936073816
6.320678183,11.090187346304788,-16.563628428941204,51.26549154587068
6.339918287,14.637434137280904,-11.406488220050974,51.432579702312545
6.359158287,19.049911729925565,-8.265656758056775,51.40959994355433
6.378398391,23.484448356459794,-8.193440100387708,50.651768883009254
6.397638391,26.958322762382164,-9.701653835121288,48.45539224011068
6.416878495,29.060845558208026,-9.644261346510525,46.08997961717639
6.436118495,30.047516006129392,-7.133200359264199,44.65858484228144
6.4553586,31.029891876094524,-3.595937007738818,43.95024888445207
6.4745986,32.38590183272154,-0.5167155030434689,43.25454300365959
6.493838704,34.281465397568866,2.2794909213274788,42.703951768521364
6.513078704,36.53280470871163,4.797849689300817,42.514642341226285
6.532318808,38.33695932353266,6.505342486632407,42.49334596644315
6.551558912,37.943398551318246,7.461977394445244,42.55908694591345
6.570798912,36.09785627120262,8.232458250274227,42.66910359051688
6.590039016,33.43317530210875,8.822850539999193,42.91077113766069
6.609279016,30.557664789239524,9.212629938993242,43.280551624472864
6.62851912,27.799856871057173,9.277220151868272,43.67019950223609
6.64775912,24.896851270083566,8.803728865659147,43.970619865260005
6.666999225,21.576847536706214,7.635430725564657,44.24057036564018
6.686239225,17.833863381754597,6.354482816555446,45.016410744743844
6.705479329,12.70582622788913,4.104274322468787,47.14192359553916
6.724719329,11.818370761193638,-0.4762158652456987,50.47331503671743
6.743959433,8.488887800158096,-7.01974478519805,55.26449432086124
6.763199433,3.4128003490968517,-14.263332646631513,60.176017663286615
6.782439537,-0.9509916119373396,-17.70375688004116,63.629986543211665
6.801679537,-2.515139389783122,-19.30067615505086,66.34117719001081
6.820919641,-1.6170512655439286,-21.52494926404295,68.29581392138498
6.840159641,0.9211192999491633,-23.9364676949251,69.0815869429226
6.859399745,4.10522492313604,-26.009309411406836,69.24732829117654
6.878639745,6.932290618393331,-27.618384211954474,69.15212644020102
6.89787985,8.952710727991786,-28.728790115788076,68.88705811770262
6.91711985,10.312196478273286,-29.306572450509044,68.33545975392987
6.936359954,11.547721215775857,-29.556410156437455,67.51298203154738
6.955599954,13.3551916531703,-29.386004612775217,66.50128346479963
6.974840058,16.40209850583947,-28.865421995066647,65.41937712825238
6.994080058,21.02026392037741,-27.783477781993827,64.50532152100494
7.013320162,26.935742294400775,-25.738237925368058,63.74210322770818
7.032560162,33.306277965809166,-22.510107836370494,63.013064085819245
7.051800266,39.24804001625072,-18.073617103193936,62.467860083432704
7.071040266,44.31334549305164,-11.932474373196005,62.55312929205144
7.09028037,48.50376394196844,-3.7599507599561903,63.586887280829934
7.10952037,52.22349326069234,4.412731823969381,65.75279257155515
7.12876037,56.67136500144986,8.913140260787115,68.19361312842611
7.148000475,62.547959803022025,11.969288316022775,70.31761089150409
7.167240475,69.560836481288,16.7429257501066,71.41853489964845
7.186480579,76.37141984976545,21.747124040544517,70.97972859671994
7.205720579,81.7978835554226,25.866588905488157,69.44715552808917
7.224960683,85.70006267971029,29.36830039343406,67.32298953475811
7.244200683,88.21738760946361,32.19422918726999,64.97543477262128
7.263440787,89.17068344460048,34.42001558899022,62.76776676930955
7.282680787,87.83513374968842,35.97581701903957,60.94630530702821
7.301920891,85.29724700317695,36.6620387686733,59.47500366928021
7.321160891,82.56945182385272,36.685522229596195,58.37845675998025
7.340400891,80.23889930902904,36.736408372649166,57.88510746588775
7.359640995,78.10501619491639,36.90263221190893,57.96162289858095
7.378880995,75.60789068157928,36.757026256362295,58.48258157033267
7.3981211,72.3669609111123,36.27127216462886,59.62795624239348
7.4173611,68.23230061688538,35.455031670637986,61.36372759718301
7.436601204,62.881468254168006,34.27042582507854,63.51163108354467
7.455841204,55.8495680436136,32.4067381803013,66.26086863857752
7.475081204,47.381616744504015,29.227531650821817,69.95050856478493
7.494321308,39.58481606974171,23.292923587143516,74.16306610409015
7.513561308,38.15911219327151,18.658406575233087,77.77981053876171
7.532801412,40.385996429439246,16.57092337166767,80.45599886061038
7.552041412,44.01407633486845,15.967410568553415,82.16230903393559
7.571281516,47.193342625324014,16.493187739057106,82.86155402831508
7.590521516,49.55162293884534,17.759969797071367,83.01062783370114
7.609761516,51.51281910129876,19.210816129601064,82.8014531217586
7.62900162,53.485061517065745,20.669377500431366,82.40321933974417
7.64824162,55.760015926843025,21.999459310229998,81.95852315270352
7.66748162,58.39140031946132,23.16088211820746,81.45961831513169
7.686721725,61.27285883728994,24.366416031502514,80.85363965394205
7.705961725,64.26636242214377,26.150584129539403,80.11786652393886
7.725201829,67.39640735097792,28.76531617938379,79.12804810118237
7.744441829,70.71069395655353,31.92977920506858,77.74749498276147
7.763681829,74.10509185035427,35.65380049096891,76.10027564438684
7.782921933,77.53618608686627,39.68626302835841,74.58671797970645
7.802161933,81.22486823359542,43.654558263922844,73.57905983210777
7.821402037,85.53480660928133,46.47766896854164,73.5796490598583
7.840642037,91.45694861768878,47.024657273324316,73.83040619461778
7.859882037,98.3003694742709,45.595010712938205,72.29850648493671
7.879122141,103.61751014575722,44.40549750509226,68.90968928945277
7.898362141,106.41807647489279,45.212754050268956,64.63688543867528
7.917602141,107.02090213604889,47.643312113718046,60.26054640555353
7.936842245,106.05142658373447,50.59901274776117,56.63098773469349
7.956082245,104.43885717493917,53.20050918347315,54.194544276666925
7.97532235,102.82274364672503,55.082651999950855,52.755229147922925
7.99456235,101.03866961001235,55.93439773982288,51.98107223299718
8.01380235,98.41236185535679,55.835759489787904,51.83755397109044
8.033042454,94.97933801345938,55.236759903164696,52.39218564721785
8.052282454,91.05824348278325,53.82218333074298,53.5601129228415
8.071522454,86.84059487713725,51.696485884081724,55.27113687448595
8.090762558,82.620629463799,49.16507511385852,57.31382107899244
8.110002558,78.3644594052399,46.482907499140296,59.34016435709128
8.129242558,73.58971293827625,43.87714067268336,61.0816596609091
8.148482662,67.7976848851003,41.38466835724036,62.63528492300371
8.167722662,61.0052222132427,38.39044940665845,64.29681393717588
8.186962662,53.383835110849994,34.340750067500295,66.18847732070503
8.206202766,51.69373921377718,28.135267948168437,68.46937788977475
8.225442766,48.62529143129324,19.64293048196263,71.1669320896463
8.244682766,45.13320145646661,12.353546138369229,73.81987347010224
8.26392287,42.82843900012751,8.753975120708565,75.7386515182044
8.28316287,40.939165912904805,7.44907500158891,76.7567473933711
8.30240287,38.79244537849635,5.712402965267094,77.68477606220158
8.321642975,36.50969826999745,2.5099360870597964,78.54344926036366
8.340882975,33.90594568697743,-0.9377431914992117,78.86861702653265
8.360122975,30.708577996989764,-2.9692452702690555,78.85607496047446
8.379362975,26.875960559666805,-3.3728862086364333,78.55211926354575
8.398603079,22.744382703602366,-3.0255916076785168,77.94647731536686
8.417843079,18.83314214586668,-2.4152309038620356,77.29100708922381
8.437083079,15.735226532422022,-1.677946980188267,76.61988033743005
8.456323183,14.005861944660776,-0.7947723962507561,75.85245326238653
8.475563183,13.777389624937049,0.8313595095375991,74.82189951566835
8.494803183,14.74585452094708,3.766460614734605,73.5112116390204
8.514043287,16.55540024658386,7.8590595118254,72.00489302123727
8.533283287,19.025642671711033,12.283490537591318,70.36508103036753
8.552523287,22.455461952929408,16.624871713346316,68.64109412192731
8.571763287,26.95359631458026,20.477656112386185,67.11710691124792
8.591003391,32.06172892387485,23.01894575681234,65.41937341898593
8.610243391,37.26918098468894,24.653116898674607,63.47350145084738
8.629483391,41.87365984756026,26.715185942143364,61.74934620266958
8.648723495,44.62900850240427,28.842214959979437,60.65195159659935
8.667963495,45.84299047108868,31.15268811312031,60.51584072331596
8.687203495,46.37169209172776,33.74011515078603,61.16036820223777
8.7064436,46.63229272016313,35.96377464231211,62.182004986739436
