"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.857657256E1,3.266202807E-1,9.071788788E0,9.500103951E0
1.859581256E1,-3.430709362E0,8.166703224E0,8.516654015E0
1.861505256E1,-6.394220352E0,7.896314621E0,7.561319351E0
1.863429256E1,-7.975277901E0,8.047062874E0,8.660821915E0
1.865353245E1,-8.943174362E0,8.009375572E0,9.866804123E0
1.867277256E1,-8.882157326E0,7.362117290E0,9.785448074E0
1.869201256E1,-7.642675400E0,6.051448345E0,8.982057571E0
1.871125256E1,-5.891727448E0,5.095515728E0,8.274978638E0
1.873049245E1,-3.034697294E0,4.637290478E0,9.218349457E0
1.874973245E1,-2.592623234E0,7.548159122E0,1.125105190E1
1.876897256E1,1.966302037E0,1.370848083E1,1.341177082E1
1.878821245E1,1.489173126E1,1.860240173E1,2.090310097E1
1.880745245E1,2.562234497E1,1.648535156E1,1.928973961E1
1.882669245E1,2.730808830E1,1.295414352E1,1.416730499E1
1.884593245E1,2.682414055E1,1.008215809E1,1.152802086E1
1.886517245E1,2.241835594E1,6.457031727E0,7.581060410E0
1.888441245E1,1.509213066E1,2.752344131E0,3.021536827E0
1.890365245E1,9.156135559E0,5.234299302E-1,4.719842672E-1
1.892289245E1,7.272386074E0,-1.235294700E0,6.131607890E-1
1.894213245E1,6.967899323E0,-3.136392355E0,1.579262912E-1
1.896137245E1,6.229115486E0,-4.895116806E0,-2.212164640E0
1.898061245E1,5.376074314E0,-6.460621357E0,-4.316651821E0
1.899985245E1,5.951548100E0,-8.359924316E0,-3.572484255E0
1.901909245E1,7.064808846E0,-1.041476059E1,-2.260020971E0
1.903833245E1,7.675576687E0,-1.116371441E1,-4.712066174E0
1.905757245E1,7.118049145E0,-1.006122112E1,-9.046664238E0
1.907681245E1,6.708278179E0,-8.232506752E0,-1.156391335E1
1.909605245E1,6.523432732E0,-5.481358528E0,-1.382632732E1
1.911529245E1,9.022137642E0,-2.467000246E0,-1.029511929E1
1.913453245E1,1.672283936E1,-1.945364833E0,8.161917686E0
1.915377245E1,2.416990089E1,-1.215553880E0,3.089792061E1
1.917301245E1,2.933720207E1,5.206781864E0,4.240560150E1
1.919225235E1,2.639881516E1,1.307139206E1,2.573361206E1
1.921149235E1,2.138345909E1,1.665763474E1,1.204666519E1
1.923073235E1,1.816690826E1,1.577827263E1,9.661619186E0
1.924997235E1,1.417388535E1,1.273400402E1,9.078369141E0
1.926921235E1,1.029093170E1,9.996016502E0,7.301100254E0
1.928845235E1,6.396014690E0,7.892127514E0,5.315655708E0
1.930769235E1,3.194418192E0,6.553342819E0,4.334000111E0
1.932693235E1,1.206580877E0,6.013761520E0,4.625326157E0
1.934617235E1,-4.552344978E-1,5.630909920E0,5.603990555E0
1.936541235E1,-2.930011272E0,6.304489613E0,6.476772785E0
1.938465235E1,-4.472185612E0,7.288537979E0,7.147959232E0
1.940389224E1,-4.313661098E0,8.102695465E0,9.298508644E0
1.942313224E1,-3.204587698E0,8.673383713E0,1.135035419E1
1.944237224E1,-2.246860504E0,1.026281643E1,1.012941647E1
1.946161224E1,-2.598605394E0,1.363729477E1,7.216155052E0
1.948085224E1,1.191625714E0,1.576690674E1,6.532405853E0
1.950009224E1,6.414559364E0,1.633580017E1,8.127222061E0
1.951933224E1,9.044271469E0,1.437129307E1,8.845068932E0
1.953857224E1,1.098784161E1,1.022572803E1,8.374280930E0
1.955781214E1,1.351585865E1,6.006583214E0,9.053842545E0
1.957705214E1,1.570529175E1,1.332802176E0,8.389236450E0
1.959629214E1,1.563649750E1,-3.217748165E0,8.717052460E0
1.961553214E1,1.595055580E1,-6.762116909E0,8.601598740E0
1.963477214E1,1.661396599E1,-8.378468513E0,5.200799942E0
1.965401214E1,1.629452324E1,-8.569295883E0,-1.349551916E0
1.967325214E1,1.541456318E1,-7.953144073E0,-9.297312737E0
1.969249204E1,1.488993740E1,-7.111468792E0,-1.437966728E1
1.971173204E1,1.524407482E1,-6.802794933E0,-1.252582836E1
1.973097204E1,1.562273884E1,-7.435098171E0,-9.766903877E0
1.975021204E1,1.318744373E1,-8.778668404E0,-9.370293617E0
1.976945204E1,1.089272690E1,-1.045842934E1,-5.772086620E0
1.978869204E1,1.167577839E1,-1.125942707E1,1.403988719E0
1.980793204E1,1.418285847E1,-8.857032776E0,6.762116909E0
1.982717193E1,1.767458534E1,-5.383252621E0,1.537508202E1
1.984641193E1,2.064886284E1,-2.626122952E0,2.419383049E1
1.986565193E1,2.245065880E1,2.371287346E0,3.415455246E1
1.988489193E1,1.987179375E1,8.798408508E0,3.500579834E1
1.990413193E1,1.109133148E1,1.281057453E1,2.219522476E1
1.992337193E1,8.120641708E0,1.535474300E1,1.378146172E1
1.994261183E1,8.393424034E0,1.573579979E1,1.196112251E1
1.996185183E1,8.246863365E0,1.471047497E1,1.064865875E1
1.998109183E1,6.889534473E0,1.393220997E1,8.337192535E0
2.000033183E1,3.720839262E0,1.291825104E1,7.075576782E0
2.001957183E1,-5.300102234E-1,1.237747288E1,6.498906136E0
2.003881173E1,-3.988835335E0,1.277886963E1,6.089733601E0
2.005805173E1,-5.486144066E0,1.432642746E1,5.930611134E0
2.007729173E1,-5.544169903E0,1.638186264E1,6.610770702E0
2.009653173E1,-5.092525005E0,1.652423477E1,5.808577061E0
2.011577173E1,-5.003990173E0,1.471944809E1,6.597609997E0
2.013501162E1,-3.321237803E0,1.204546928E1,1.043270683E1
2.015425162E1,3.714857101E-1,9.689735413E0,1.664566994E1
2.017349162E1,4.940580368E0,1.021256733E1,1.944587135E1
2.019273162E1,1.036929703E1,1.248933792E1,1.870828438E1
2.021197162E1,1.567897034E1,1.407518101E1,2.027259254E1
2.023121152E1,2.010569191E1,1.148435211E1,1.586561012E1
2.025045152E1,2.024208260E1,6.576074600E0,1.215613747E1
2.026969152E1,1.641954803E1,2.505285263E0,8.748757362E0
2.028893152E1,1.234995556E1,-8.045865893E-1,4.198207378E0
2.030817141E1,8.081160545E0,-1.968694806E0,-1.022931710E-1
2.032741141E1,5.776273727E0,-1.906481385E0,-3.341576815E0
2.034665141E1,6.396613121E0,-3.459423304E0,-3.749552965E0
2.036589141E1,6.349354744E0,-5.765506268E0,-3.436691523E0
2.038513131E1,5.575874805E0,-7.319644451E0,-4.935794830E0
2.040437131E1,4.553541660E0,-8.227720261E0,-6.078966141E0
2.042361131E1,3.646661758E0,-8.971888542E0,-5.167300701E0
2.044285131E1,4.955535889E0,-8.800801277E0,-5.449055195E0
2.046209120E1,7.770691395E0,-7.153941631E0,-6.469594002E0
2.048133120E1,9.038887978E0,-6.367899418E0,-7.686942577E0
2.050057120E1,1.050628567E1,-6.033502102E0,-5.959324837E0
2.051981120E1,1.400459290E1,-4.137788773E0,-2.301297188E0
2.053905110E1,1.726301956E1,-1.527219057E0,2.091925144E0
2.055829110E1,2.433859634E1,8.673982322E-2,1.458545017E1
2.057753110E1,2.898186874E1,3.262015581E0,2.569831657E1
2.059677110E1,2.916910553E1,7.569694519E0,2.983849907E1
2.061601100E1,2.493919373E1,1.078325558E1,2.537827682E1
2.063525100E1,1.734856224E1,1.233978653E1,1.763988876E1
2.065449100E1,1.285424328E1,1.248694515E1,1.423191071E1
2.067373089E1,1.015992451E1,1.145324516E1,1.373480225E1
2.069297089E1,7.545766354E0,1.002114105E1,1.179661560E1
2.071221089E1,4.753342152E0,9.005388260E0,8.657830238E0
2.073145089E1,2.900100946E0,8.810971260E0,5.922235966E0
2.075069079E1,1.351944804E0,8.987442017E0,4.945964336E0
2.076993079E1,-7.399803996E-1,9.055039406E0,5.608178139E0
2.078917079E1,-4.019941807E0,1.039202881E1,7.315456867E0
2.080841068E1,-6.307480335E0,1.255932808E1,8.478966713E0
2.082765068E1,-7.831110477E0,1.273041439E1,9.957731247E0
2.084689068E1,-9.141778946E0,1.043749237E1,1.190010548E1
2.086613058E1,-7.497909546E0,7.250850677E0,1.394297791E1
2.088537058E1,-4.936393261E0,5.578267574E0,1.429232979E1
2.090461058E1,-3.628117323E0,9.659825325E0,1.169551849E1
2.092385048E1,4.727619171E0,1.563530159E1,1.635494232E1
2.094309048E1,1.704108429E1,1.556351662E1,2.314278221E1
2.096233048E1,2.262413788E1,1.014257717E1,1.877528381E1
2.098157037E1,2.380380058E1,7.304090977E0,1.575135326E1
2.100081037E1,2.257089806E1,5.315057278E0,1.216092300E1
2.102005037E1,1.809153366E1,2.461018085E0,7.760521889E0
2.103929027E1,1.293081379E1,8.135596663E-2,5.455037594E0
2.105853027E1,1.002293587E1,-2.179861546E0,4.928616524E0
2.107777027E1,8.925228119E0,-4.998606682E0,4.176073551E0
2.109701016E1,7.960920811E0,-7.063612461E0,8.309076428E-1
2.111625016E1,7.631907940E0,-7.579864025E0,-3.602992773E0
2.113549016E1,7.459624767E0,-7.939385414E0,-5.863611698E0
2.115473006E1,7.878966808E0,-8.201399803E0,-7.013363361E0
2.117397006E1,8.472985268E0,-7.420741081E0,-9.710074425E0
2.119320995E1,7.932805061E0,-6.078367710E0,-1.224227905E1
2.121244995E1,6.072983742E0,-5.542973518E0,-1.230867958E1
2.123168995E1,4.276572227E0,-5.158925533E0,-1.330648708E1
2.125092985E1,3.453441381E0,-2.194218397E0,-1.427976704E1
2.127016985E1,3.466601849E0,-6.275177598E-1,-5.057828903E0
2.128940985E1,7.520641804E0,-7.555337548E-1,1.203230858E1
2.130864974E1,1.674856186E1,3.619144201E0,3.540839005E1
2.132788974E1,1.992922211E1,1.180618668E1,3.099542809E1
2.134712964E1,1.932742691E1,1.766082573E1,1.759143448E1
2.136636964E1,1.925803566E1,1.818126488E1,1.292243862E1
2.138560964E1,1.271845055E1,1.374437332E1,1.635135269E1
2.140484954E1,5.653641701E0,1.090110207E1,1.705962944E1
2.142408954E1,2.723032236E0,1.130548859E1,1.394058514E1
2.144332943E1,2.572284266E-2,1.164526939E1,1.078445148E1
2.146256943E1,-2.708076954E0,1.097647572E1,9.467801094E0
2.148180943E1,-4.430909157E0,9.312865257E0,1.059541893E1
2.150104933E1,-5.413163185E0,7.418946743E0,1.142692471E1
2.152028933E1,-5.974878311E0,5.676373482E0,1.031785107E1
2.153952923E1,-5.763711452E0,3.651447296E0,8.629117012E0
2.155876923E1,-4.772484779E0,1.741376638E0,6.811768055E0
2.157800923E1,-3.995415688E0,8.626125455E-1,6.056233883E0
2.159724912E1,-4.163511276E0,1.914258122E0,7.761120319E0
2.161648912E1,-3.639483213E0,6.002993584E0,1.450887966E1
2.163572902E1,2.684746981E0,9.706484795E0,2.564388084E1
2.165496902E1,1.358525085E1,9.374481201E0,3.486581802E1
2.167420891E1,2.188296127E1,7.307680130E0,3.593720627E1
2.169344891E1,2.361237335E1,4.618745804E0,2.972005272E1
2.171268891E1,1.818186378E1,-5.623133183E-1,2.416332054E1
2.173192881E1,1.096510983E1,-5.700900078E0,2.055075645E1
2.175116881E1,9.494122505E0,-8.343772888E0,1.803829384E1
2.177040870E1,1.266879940E1,-8.170292854E0,1.340698528E1
2.178964870E1,1.538465309E1,-7.427321434E0,4.092324734E0
2.180888860E1,1.346022511E1,-5.785845280E0,-8.527421951E0
2.182812860E1,8.039285660E0,-5.096114159E0,-1.421875000E1
2.184736850E1,5.622535229E0,-6.279963017E0,-1.195992565E1
2.186660850E1,4.408775806E0,-7.084549427E0,-6.810571671E0
2.188584839E1,5.285745144E0,-6.336194515E0,-4.527818680E0
2.190508839E1,7.424928665E0,-4.896313190E0,-4.967499733E0
2.192432829E1,9.219545364E0,-4.601995945E0,-5.081757069E0
2.194356829E1,1.075992489E1,-4.123431683E0,-8.991031051E-1
2.196280818E1,1.235234833E1,-2.076970100E0,2.972483873E0
2.198204818E1,1.406022549E1,1.056431174E0,7.121638298E0
2.200128818E1,1.652543068E1,3.859622955E0,1.490130329E1
2.202052808E1,2.040299988E1,6.350551128E0,2.386780739E1
2.203976808E1,2.175195503E1,9.110671997E0,2.620439911E1
2.205900798E1,1.928495407E1,1.079162979E1,2.038086700E1
2.207824787E1,1.488515186E1,1.063789082E1,1.245942783E1
2.209748787E1,1.153639603E1,1.066780186E1,7.629515171E0
2.211672777E1,9.751948357E0,1.003430176E1,5.781059742E0
2.213596777E1,7.755736351E0,8.673981667E0,4.883152962E0
2.215520766E1,6.923632145E0,8.203194618E0,3.836292982E0
2.217444766E1,7.548757076E0,8.404789925E0,2.937788010E0
2.219368756E1,6.682555676E0,8.488538742E0,1.144965649E0
2.221292756E1,4.499104977E0,8.718249321E0,7.674978375E-1
2.223216745E1,1.573879123E0,1.073180962E1,1.605584025E0
2.225140745E1,6.699903607E-1,1.285424328E1,3.905684710E0
2.227064735E1,7.591229677E-1,1.315573883E1,7.989634991E0
2.228988735E1,1.597209126E-1,1.102552891E1,1.112423229E1
2.230912725E1,-9.738788009E-1,9.248857498E0,1.412004662E1
2.232836725E1,-1.069591761E0,1.049312592E1,2.026182365E1
2.234760714E1,2.599801779E0,1.239781189E1,2.913740158E1
2.236684714E1,1.296371460E1,1.115055370E1,3.607359695E1
2.238608704E1,2.271267319E1,6.607779503E0,3.206262589E1
2.240532704E1,2.519941330E1,2.615355253E0,2.402812767E1
2.242456693E1,2.340659142E1,7.806583643E-1,1.867478371E1
2.244380683E1,2.021336937E1,-8.662018180E-1,1.404646683E1
2.246304683E1,1.641895103E1,-2.900699139E0,1.126122189E1
2.248228672E1,1.298824120E1,-5.749952793E0,9.438488960E0
2.250152672E1,1.019880867E1,-8.397012711E0,7.038487911E0
2.252076662E1,8.746364594E0,-1.030050373E1,3.385843992E0
2.254000662E1,7.924430370E0,-1.163210869E1,-2.697907388E-1
2.255924652E1,6.059225082E0,-1.191386414E1,-2.588435888E0
2.257848641E1,4.956732273E0,-1.203111267E1,-4.257429600E0
2.259772641E1,4.576871395E0,-1.138026428E1,-5.463412285E0
2.261696631E1,5.079962254E0,-1.067079258E1,-6.479165554E0
2.263620631E1,6.325426579E0,-9.761520386E0,-8.045268059E0
2.265544620E1,7.880163193E0,-8.879166603E0,-9.251849174E0
2.267468610E1,1.033160973E1,-7.759923935E0,-7.877171993E0
2.269392610E1,1.273819160E1,-6.424728870E0,-4.642673969E0
2.271316600E1,1.601037598E1,-2.811566591E0,-1.281356573E0
2.273240600E1,2.334976196E1,6.508477330E-1,1.099023438E1
2.275164589E1,2.999941635E1,4.308875561E0,2.387618256E1
2.277088579E1,3.217329407E1,9.165108681E0,2.681456947E1
2.279012579E1,3.004069138E1,1.455254936E1,1.588295841E1
2.280936568E1,2.314996147E1,1.713619995E1,6.181857109E0
2.282860558E1,1.813221169E1,1.584347725E1,5.178666592E0
2.284784558E1,1.369651699E1,1.308634663E1,7.575676441E0
2.286708548E1,8.432307243E0,1.043689442E1,7.641479015E0
2.288632548E1,3.139383316E0,8.884550095E0,6.227919102E0
2.290556537E1,-9.726824164E-1,8.467600822E0,5.113461971E0
2.292480527E1,-3.565903902E0,9.114261627E0,5.117649555E0
2.294404527E1,-4.762315273E0,1.021735287E1,5.900102615E0
2.296328516E1,-4.819743156E0,1.030469036E1,7.697710514E0
2.298252506E1,-4.698905468E0,8.595019341E0,8.909674644E0
2.300176506E1,-4.635495663E0,6.540182590E0,8.394021988E0
2.302100495E1,-4.547559261E0,5.744568825E0,8.202595711E0
2.304024485E1,-3.663411379E0,5.974279881E0,1.034716320E1
2.305948485E1,-1.621137381E0,8.303692818E0,1.384128284E1
2.307872475E1,6.876374245E0,1.103509998E1,2.053400803E1
2.309796464E1,1.863051796E1,1.133719349E1,2.148156548E1
2.311720464E1,2.392523575E1,9.537193298E0,1.397767353E1
2.313644454E1,2.523530579E1,7.372286797E0,1.059482002E1
2.315568443E1,2.341855431E1,4.761118889E0,8.391031265E0
2.317492443E1,1.868136406E1,1.960918188E0,5.573482037E0
2.319416433E1,1.403031540E1,-4.486542344E-1,3.556332588E0
2.321340422E1,1.152443218E1,-2.593221426E0,2.559123755E0
2.323264422E1,1.083470058E1,-5.068596363E0,1.433300734E0
2.325188412E1,9.679565430E0,-7.411170006E0,-9.038887620E-1
2.327112402E1,8.140980721E0,-8.910273552E0,-4.067798615E0
2.329036402E1,7.141977310E0,-1.002772141E1,-6.197410583E0
2.330960391E1,7.158128738E0,-1.097886848E1,-6.865008354E0
2.332884381E1,6.971488953E0,-1.164526939E1,-7.162914753E0
2.334808370E1,6.023931026E0,-1.063370419E1,-1.010488987E1
2.336732370E1,5.090730190E0,-7.418946743E0,-1.218066406E1
2.338656360E1,6.990631580E0,-3.808775425E0,-9.214759827E0
2.340580350E1,1.043689442E1,-6.448656917E-1,-6.239284873E-1
2.342504350E1,1.024307537E1,4.595416069E0,-3.936193287E-1
2.344428339E1,1.389871025E1,9.392427444E0,1.121037364E0
2.346352329E1,2.121596146E1,1.123430252E1,1.308814144E1
2.348276318E1,2.574916458E1,1.056371403E1,2.506720924E1
2.350200318E1,2.157189369E1,1.344168091E1,2.369612312E1
2.352124308E1,1.364686584E1,1.470688629E1,1.349731445E1
2.354048298E1,8.253443718E0,1.375932884E1,8.124231339E0
2.355972287E1,5.074578762E0,1.134616661E1,6.665207386E0
2.357896287E1,3.419343472E0,8.271389961E0,5.509474277E0
2.359820277E1,2.450250387E0,6.143572330E0,4.236492634E0
2.361744266E1,1.541576028E0,4.974080086E0,2.029711723E0
2.363668266E1,1.438684583E0,4.880760193E0,-5.533402562E-1
2.365592256E1,7.627122402E-1,5.555535793E0,-1.933998942E0
2.367516245E1,1.076770201E-1,7.257431030E0,-2.462214470E0
2.369440235E1,8.931210637E-1,9.232108116E0,-1.150349498E0
2.371364225E1,2.462214470E0,1.113440228E1,7.483552694E-1
2.373288225E1,4.823332310E0,1.349551964E1,2.221137524E0
2.375212214E1,7.280761242E0,1.619940948E1,2.398804665E0
2.377136204E1,5.906084538E0,1.990888214E1,3.037090063E0
2.379060193E1,8.390432358E0,2.312782669E1,6.591628075E0
2.380984193E1,1.565922928E1,2.432184601E1,1.503051567E1
2.382908183E1,2.096710777E1,1.898286057E1,1.605284882E1
2.384832172E1,1.882553291E1,1.081914711E1,1.300499153E1
2.386756162E1,1.244267750E1,5.097908497E0,8.246863365E0
2.388680162E1,8.507082939E0,3.815355778E0,4.439882278E0
2.390604152E1,6.443871498E0,3.401995659E0,1.351944804E0
2.392528141E1,4.562514782E0,2.362314224E0,3.451646566E-1
2.394452131E1,4.712664127E0,6.819544733E-2,5.527420044E-1
2.396376120E1,5.270191669E0,-3.530609846E0,2.201396823E-1
2.398300120E1,5.355735302E0,-6.830312252E0,9.690931439E-2
2.400224110E1,6.148955822E0,-7.293921471E0,1.902294010E-1
2.402148100E1,7.516454220E0,-5.984449387E0,-3.577269912E-1
2.404072089E1,7.719843864E0,-4.179064751E0,-1.465005636E0
2.405996079E1,7.920242786E0,-1.724028707E0,-2.499901533E0
2.407920068E1,8.876773834E0,2.973680258E0,-3.111267567E0
2.409844068E1,1.034058285E1,8.354539871E0,-1.778465390E0
2.411768058E1,8.575876236E0,1.420738411E1,1.523629785E0
2.413692048E1,4.088137627E0,1.838345909E1,-5.204389244E-2
2.415616037E1,5.132604837E-1,1.777448463E1,3.343969584E0
2.417540027E1,1.339980721E0,1.436949825E1,1.153938675E1
2.419464016E1,1.765903115E0,1.018804073E1,2.416272354E1
2.421388016E1,2.512463741E-2,9.177671432E0,2.735714149E1
2.423312006E1,-2.578266382E0,1.021914768E1,1.652004814E1
2.425235995E1,-2.158924341E0,1.105663490E1,6.355337143E0
2.427159985E1,1.417747438E-1,1.043210888E1,2.940778971E0
2.429083975E1,1.053440213E0,8.397012711E0,2.822334290E0
2.431007964E1,9.960124493E-1,6.808776855E0,3.119642496E0
2.432931954E1,9.242277741E-1,6.151348591E0,2.656631231E0
2.434855954E1,-5.730810165E-1,5.887540340E0,1.770688772E0
2.436779943E1,-2.503490686E0,5.959922791E0,2.199602127E0
2.438703933E1,-3.588635683E0,5.955735683E0,3.212364435E0
2.440627923E1,-5.034498692E0,4.507479668E0,4.821537495E0
2.442551912E1,-7.283154011E0,3.638885021E0,4.982454777E0
2.444475902E1,-9.856635094E0,4.807778835E0,3.162115097E0
2.446399891E1,-1.037109184E1,6.173482418E0,4.198207378E0
2.448323881E1,-8.569295883E0,6.913462639E0,9.052646637E0
2.450247881E1,-5.091926575E0,8.459824562E0,7.281957626E0
2.452171870E1,-2.995813847E0,1.150409317E1,7.782057285E0
2.454095860E1,-2.498705149E0,1.251446247E1,9.731011391E0
2.456019850E1,-5.186443329E-1,1.070429230E1,1.078265667E1
2.457943839E1,-1.353141189E0,8.769695282E0,1.004148006E1
2.459867829E1,-1.372283816E0,9.771689415E0,6.258427620E0
2.461791818E1,1.772483349E0,1.047218800E1,8.002795219E0
2.463715808E1,4.241278172E0,8.942576408E0,1.051047325E1
2.465639798E1,4.935196877E0,7.021738052E0,8.971290588E0
2.467563787E1,4.112663746E0,5.499304771E0,5.594419479E0
2.469487777E1,2.506481647E0,4.417748928E0,2.432902336E0
2.471411777E1,2.635095835E0,3.189632654E0,1.756331801E0
2.473335766E1,5.197809219E0,2.078166485E0,4.101896286E0
2.475259756E1,6.589235306E0,9.768698215E-1,6.116652966E0
2.477183745E1,4.938187599E0,1.412363529E0,2.874378204E0
2.479107735E1,4.180859566E0,3.660420418E0,-7.938188910E-1
2.481031724E1,6.352943897E0,6.366703033E0,3.385843933E-1
2.482955714E1,2.885145903E0,9.275776863E0,-5.670989752E-1
2.484879704E1,-1.547558069E0,1.151844978E1,-2.047657967E0
2.486803693E1,-1.714457393E0,1.232842064E1,2.009372711E0
2.488727683E1,7.585247755E-1,1.194377422E1,5.994020939E0
2.490651673E1,2.988635540E0,1.196531010E1,1.451725483E1
2.492575662E1,4.049852371E0,1.327597809E1,1.213759327E1
2.494499652E1,4.803591251E0,1.442513084E1,7.066603661E0
2.496423641E1,4.269991875E0,1.458305740E1,5.860620975E0
2.498347631E1,3.477967739E0,1.318864059E1,5.131408215E0
2.500271620E1,4.324428558E0,1.170808125E1,6.196812630E0
2.502195610E1,3.452843189E0,1.006480980E1,5.417350292E0
2.504119600E1,1.623530149E0,8.854042053E0,3.652045488E0
2.506043589E1,8.596215248E-1,8.031509399E0,3.020340443E0
2.507967579E1,7.830511928E-1,7.034898758E0,3.363112211E0
2.509891568E1,5.545366406E-1,5.423332691E0,5.105087280E0
2.511815558E1,-5.312066078E-1,4.180261135E0,5.118247509E0
2.513739548E1,-1.824527264E0,3.796213150E0,2.391027927E0
2.515663537E1,-1.975275040E0,4.090530396E0,3.212364316E-1
2.517587527E1,-1.482951880E0,3.691527128E0,1.620539188E0
2.519511516E1,-5.497509837E-1,3.336193085E0,5.794219971E0
2.521435506E1,-1.795813441E0,4.337589264E0,7.675576687E0
2.523359495E1,-1.523031592E0,6.911069870E0,3.634099483E0
2.525283485E1,1.033699393E0,9.392427444E0,2.158924341E0
2.527207474E1,8.829515576E-1,1.077547836E1,6.977470875E0
2.529131464E1,-4.695914388E-1,1.055593681E1,1.145384407E1
2.531055454E1,-2.099701881E0,9.763913155E0,1.043450165E1
2.532979443E1,-2.447857618E0,1.182054424E1,9.460023880E0
2.534903433E1,1.152742267E0,1.376231956E1,8.763114929E0
2.536827527E1,2.361716032E0,1.246899891E1,1.126122189E1
2.538751412E1,1.780260086E0,9.567103386E0,1.497966766E1
2.540675402E1,1.908276081E0,8.140980721E0,1.572682667E1
2.542599391E1,2.238485575E0,7.145566463E0,1.270947742E1
2.544523381E1,1.255035520E0,5.365904808E0,9.447462082E0
2.546447370E1,-8.321040869E-1,2.348555326E0,7.595417500E0
2.548371360E1,-3.155534744E0,-1.168295622E0,7.307680130E0
2.550295350E1,-4.303491592E0,-3.976273060E0,7.220342159E0
2.552219339E1,-3.061018467E0,-5.380859852E0,6.262615204E0
2.554143329E1,-1.112662554E0,-5.356931686E0,4.710271358E0
2.556067318E1,1.005583763E0,-5.024329185E0,3.856033802E0
2.557991308E1,2.087139606E0,-4.858626366E0,3.413959742E0
2.559915298E1,4.424927235E0,-3.923630953E0,2.696711063E0
2.561839287E1,7.706085205E0,-2.221137524E0,2.525624275E0
2.563763266E1,9.643074989E0,-1.128814101E0,6.202794552E0
2.565687256E1,9.465408325E0,7.357929647E-2,1.140658569E1
2.567611245E1,1.062114143E1,2.335993052E0,1.389990711E1
2.569535235E1,1.220578861E1,6.446862221E0,1.368634701E1
2.571459225E1,9.984052658E0,8.705088615E0,1.197308636E1
2.573383214E1,9.445069313E0,8.684151649E0,1.552941895E1
2.575307204E1,1.114277649E1,8.411369324E0,1.969113541E1
2.577231193E1,1.307916832E1,7.721040249E0,2.025823402E1
2.579155183E1,1.509392548E1,7.245467186E0,1.827279091E1
2.581079172E1,1.320598793E1,7.611568928E0,1.148614693E1
2.583003162E1,1.064267731E1,9.004191399E0,4.700101852E0
2.584927152E1,7.462017536E0,8.639286041E0,3.197409153E0
2.586851131E1,3.893720627E0,6.858428001E0,5.953940868E0
2.588775120E1,1.499701619E0,4.913661480E0,1.024487019E1
2.590699110E1,-3.457628787E-1,4.054637909E0,1.120977592E1
2.592623100E1,-2.166102648E0,3.795614958E0,1.000080204E1
2.594547089E1,-2.620738983E0,3.914059639E0,8.678768158E0
2.596471079E1,-1.435693622E0,4.451248169E0,9.087940216E0
2.598395068E1,-2.249851465E0,5.355735302E0,8.890532494E0
2.600319048E1,-3.342175007E0,5.896512985E0,7.603792191E0
2.602243037E1,-4.509872437E0,6.243472576E0,8.815756798E0
2.604167027E1,-4.167100430E0,6.609574318E0,1.138923740E1
2.606091016E1,-2.590230465E0,6.153741837E0,1.436531067E1
2.608015006E1,2.261217386E-1,6.387042046E0,2.020499420E1
2.609938995E1,5.144568682E-1,6.156732559E0,2.093779564E1
2.611862985E1,3.506681681E0,4.555335999E0,2.725245476E1
2.613786975E1,8.732605934E0,1.286142230E0,3.176113129E1
2.615710954E1,1.208076286E1,-1.246062398E0,2.681337166E1
2.617634943E1,1.130907822E1,-1.929213285E0,1.945723724E1
2.619558933E1,1.003011417E1,-1.989632010E0,1.472961807E1
2.621482923E1,9.252447128E0,-2.821736097E0,1.296969700E1
2.623406912E1,7.951349735E0,-4.225724697E0,1.070907784E1
2.625330902E1,7.156932354E0,-5.130809784E0,7.211967468E0
2.627254891E1,8.672785759E0,-5.369493961E0,4.137190342E0
2.629178870E1,9.282955170E0,-5.382654667E0,1.666600943E0
2.631102860E1,8.469395638E0,-5.983253002E0,-9.792626500E-1
2.633026850E1,8.793622971E0,-6.459424496E0,-2.559721947E0
2.634950839E1,1.079821014E1,-5.511867046E0,-3.191427231E0
2.636874829E1,1.303729439E1,-5.000999451E0,-3.370888948E0
2.638798808E1,1.557308769E1,-4.230510235E0,-3.696312666E0
2.640722798E1,1.564008713E1,-3.483351469E0,-5.973681927E0
2.642646787E1,1.396451283E1,-2.951546669E0,-6.259624004E0
2.644570777E1,1.352782249E1,-2.882154942E0,-3.407379389E0
2.646494766E1,1.520399475E1,-1.865205288E0,1.155135155E0
2.648418745E1,1.474876022E1,-1.137787223E0,4.846064091E0
2.650342735E1,1.656491280E1,-2.334198475E0,1.349252892E1
2.652266724E1,2.048495483E1,-1.314257860E0,2.531307220E1
2.654190714E1,1.841815376E1,2.813959360E0,2.831127930E1
2.656114704E1,9.473783493E0,6.779464722E0,1.748256111E1
2.658038683E1,5.864808083E0,9.183054924E0,1.237567902E1
2.659962672E1,5.639883041E0,9.390632629E0,1.530389500E1
2.661886662E1,5.587839127E0,8.055437088E0,1.640878105E1
2.663810652E1,4.882554531E0,8.866005898E0,1.561197090E1
2.665734641E1,8.404789567E-1,9.744770050E0,1.149811077E1
2.667658620E1,-2.789433002E0,1.049013424E1,7.937591076E0
2.669582610E1,-5.114060402E0,1.102552891E1,9.926624298E0
