"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.527884439E1,-2.344966233E-1,6.751348972E0,5.352146149E0
2.529808345E1,-5.258227587E-1,6.853642464E0,4.895116806E0
2.531732251E1,-5.838487148E-1,6.931408882E0,4.609772682E0
2.533656157E1,-6.693921089E-1,7.077969551E0,4.504488468E0
2.535580064E1,-8.057830334E-1,7.319644451E0,4.395017147E0
2.537503970E1,-8.440681696E-1,7.522436142E0,4.402195454E0
2.539427886E1,-6.472585201E-1,7.555935860E0,4.737788677E0
2.541351793E1,-4.749752879E-1,7.590631485E0,5.142774105E0
2.543275699E1,-4.037888348E-1,7.654639721E0,5.392824173E0
2.545199605E1,-6.885347366E-1,7.777870178E0,5.567500114E0
2.547123512E1,-9.804590940E-1,8.032107353E0,5.535795212E0
2.549047418E1,-1.241276741E0,8.416753769E0,5.555535793E0
2.550971324E1,-1.514058471E0,8.841479301E0,5.569294930E0
2.552895241E1,-1.796411633E0,9.112466812E0,5.498706341E0
2.554819147E1,-1.666002750E0,9.106484413E0,5.910870075E0
2.556743053E1,-1.333998680E0,8.969495773E0,6.714858532E0
2.558666959E1,-1.226919770E0,9.101100922E0,7.080362320E0
2.560590866E1,-1.142572761E0,8.986844063E0,6.568896294E0
2.562514772E1,-1.398604870E0,8.831310272E0,6.228517532E0
2.564438678E1,-1.210170031E0,8.679366112E0,6.281159401E0
2.566362595E1,-8.315058947E-1,8.361120224E0,6.515655994E0
2.568286501E1,-4.725824594E-1,7.744968891E0,7.125825882E0
2.570210407E1,-5.264209956E-2,7.219145775E0,8.053643227E0
2.572134314E1,-6.281159073E-2,7.031907558E0,7.828119278E0
2.574058220E1,1.399801224E-1,7.085746288E0,7.380063057E0
2.575982126E1,2.458625287E-1,7.098308563E0,7.085746288E0
2.577906043E1,3.577269912E-1,7.228118896E0,6.588038921E0
2.579829949E1,4.959124923E-1,7.301698208E0,6.081956863E0
2.581753855E1,4.624129832E-1,7.208378315E0,6.008975983E0
2.583677762E1,2.901297510E-1,7.036693096E0,6.047261238E0
2.585601668E1,6.460621208E-2,6.926024914E0,6.048457623E0
2.587525574E1,-2.434697002E-1,6.943971157E0,5.910272121E0
2.589449491E1,-6.299105883E-1,6.998407841E0,5.768496990E0
2.591373397E1,-8.691928387E-1,6.984649181E0,5.669195175E0
2.593297303E1,-7.872386575E-1,7.060621262E0,5.597410202E0
2.595221209E1,-7.208378315E-1,7.091129780E0,5.585446358E0
2.597145116E1,-5.497509837E-1,7.165307522E0,5.307878971E0
2.599069032E1,-2.237289101E-1,7.255038261E0,5.185246468E0
2.600992939E1,-4.785645287E-3,7.339385033E0,5.216353416E0
2.602916845E1,1.040877849E-1,7.412366390E0,5.114060402E0
2.604840751E1,1.794617027E-1,7.502695560E0,5.168497086E0
2.606764657E1,1.938186288E-1,7.756932735E0,5.388038158E0
2.608688564E1,-1.824527234E-1,8.083553314E0,5.491528034E0
2.610612480E1,-4.283152521E-1,8.455039024E0,5.374877930E0
2.612536386E1,-1.100698411E-1,8.626125336E0,5.725426197E0
2.614460293E1,5.192425251E-1,8.526225090E0,6.599404812E0
2.616384199E1,7.549355626E-1,8.397610664E0,6.923034191E0
2.618308105E1,6.813562512E-1,8.531010628E0,6.761518478E0
2.620232022E1,2.333002090E-1,9.028120041E0,6.348756790E0
2.622155928E1,-1.561316848E-1,9.439684868E0,5.979663849E0
2.624079834E1,-6.161518097E-1,9.255437851E0,5.600401402E0
2.626003741E1,-7.746763229E-1,8.495118141E0,5.781059742E0
2.627927647E1,-5.000999570E-1,7.306483746E0,6.916453838E0
2.629851553E1,-3.942175210E-1,6.452246189E0,7.899903774E0
2.631775470E1,-8.614161611E-1,6.513861656E0,7.944170952E0
2.633699376E1,-1.512263894E0,7.059424877E0,7.032505512E0
2.635623282E1,-1.746162295E0,7.522436142E0,6.487540245E0
2.637547189E1,-1.456032634E0,7.808378696E0,6.270391941E0
2.639471095E1,-6.209374666E-1,7.845467091E0,6.199803352E0
2.641395012E1,1.136590764E-1,7.847859859E0,5.962913990E0
2.643318918E1,6.616154313E-1,7.579265594E0,6.203990936E0
2.645242824E1,1.219143152E0,7.290930748E0,6.534200668E0
2.647166730E1,1.419542074E0,6.934400082E0,6.674778938E0
2.649090636E1,9.918249846E-1,6.723233223E0,6.340980053E0
2.651014553E1,4.761717021E-1,6.719046116E0,6.270989895E0
2.652938459E1,3.014956415E-1,6.884748936E0,6.317051888E0
2.654862366E1,1.621137410E-1,6.978068829E0,6.282355785E0
2.656786272E1,-1.196411345E-2,7.044469833E0,6.037091732E0
2.658710178E1,-1.154536903E-1,7.254439831E0,5.690730572E0
2.660634095E1,-1.345962733E-1,7.594819069E0,5.349753380E0
2.662558001E1,-9.152546525E-2,7.810173035E0,5.308476925E0
2.664481907E1,8.434699476E-2,7.856832981E0,5.617151260E0
2.666405814E1,3.224328458E-1,7.849654675E0,6.156732559E0
2.668329720E1,2.195414752E-1,7.777870178E0,6.653243542E0
2.670253636E1,-1.806581169E-1,7.736593723E0,6.872186661E0
2.672177543E1,-5.718846321E-1,7.864609718E0,6.905686378E0
2.674101449E1,-5.084748268E-1,7.925626755E0,7.013961315E0
2.676025355E1,-2.494517565E-1,7.776673794E0,7.317849636E0
2.677949262E1,4.426721856E-2,7.636693478E0,7.714460373E0
2.679873178E1,1.310070455E-1,7.895118237E0,8.022536278E0
2.681797084E1,1.316052526E-1,8.361719131E0,7.144968510E0
2.683720991E1,1.974078640E-2,8.331808090E0,6.394220352E0
2.685644897E1,1.178465188E-1,7.983054638E0,6.354738712E0
2.687568814E1,9.266205430E-1,7.142575741E0,6.909275532E0
2.689492720E1,1.413560033E0,6.467201233E0,7.944769382E0
2.691416626E1,8.608179688E-1,6.420541286E0,7.731209755E0
2.693340532E1,4.606183618E-2,6.813562393E0,6.553342819E0
2.695264439E1,-3.804588020E-1,7.089335442E0,5.827121258E0
2.697188355E1,-2.614158690E-1,7.259823799E0,5.510072231E0
2.699112262E1,2.518445849E-1,7.353144169E0,5.432903767E0
2.701036168E1,4.797609448E-1,7.226922512E0,5.539982796E0
2.702960074E1,3.403790295E-1,6.989434719E0,5.838487148E0
2.704883980E1,3.056831062E-1,6.923034191E0,6.057430744E0
2.706807897E1,3.589234129E-2,6.893722057E0,6.000002861E0
2.708731803E1,-1.495514214E-1,6.808776855E0,5.980261803E0
2.710655709E1,7.716853172E-2,6.714858532E0,6.357729912E0
2.712579616E1,-1.914258115E-2,6.803991318E0,6.675975323E0
2.714503532E1,-2.979064286E-1,7.213163853E0,6.230311871E0
2.716427439E1,-4.707878530E-1,7.691728592E0,5.688935757E0
2.718351345E1,-5.132604837E-1,8.000402451E0,5.533402443E0
2.720275251E1,-2.937189937E-1,8.039285660E0,5.797809124E0
2.722199168E1,-2.476571500E-1,7.981858253E0,6.065207005E0
2.724123074E1,-4.642075896E-1,8.008777618E0,6.335596085E0
2.726046980E1,-6.801598072E-1,8.343772888E0,6.325426579E0
2.727970887E1,-8.315058947E-1,8.653642654E0,6.108277798E0
2.729894803E1,-8.075776696E-1,8.621937752E0,6.610770702E0
2.731818709E1,-4.247260094E-1,8.271987915E0,7.378866673E0
2.733742616E1,-2.428714931E-1,8.099704742E0,7.584649563E0
2.735666522E1,-2.835494876E-1,8.087141991E0,7.228717327E0
2.737590428E1,-3.942175210E-1,8.114660263E0,6.894320011E0
2.739514345E1,-8.129615188E-1,8.519644737E0,6.421737671E0
2.741438251E1,-1.308874011E0,9.007781029E0,5.798407555E0
2.743362157E1,-1.559522152E0,9.372088432E0,5.325825214E0
2.745286064E1,-1.399801254E0,8.688937187E0,5.415555954E0
2.747209980E1,-1.021137118E0,7.617550850E0,6.137589931E0
2.749133887E1,-4.671986103E-1,7.117451191E0,6.680760860E0
2.751057793E1,-5.581258535E-1,7.028916359E0,6.766902447E0
2.752981699E1,-9.996016622E-1,7.131807804E0,6.620940208E0
2.754905616E1,-1.177866936E0,7.265207767E0,6.577869415E0
2.756829522E1,-9.631111026E-1,7.527221680E0,6.243472576E0
2.758753428E1,-4.588237405E-1,7.663014412E0,5.873781204E0
2.760677345E1,2.596212626E-1,7.329813957E0,5.863013744E0
2.762601251E1,8.715856671E-1,6.897311211E0,6.016154289E0
2.764525157E1,1.156331539E0,6.611369133E0,6.087340832E0
2.766449064E1,8.626125455E-1,6.659823418E0,5.658427238E0
2.768372970E1,3.643072546E-1,6.756134510E0,5.254040241E0
2.770296887E1,-6.879365444E-2,6.693921566E0,5.330012321E0
2.772220793E1,-2.775674164E-1,6.674180508E0,5.530411243E0
2.774144699E1,-4.851447940E-1,6.880561352E0,5.366502762E0
2.776068616E1,-6.334998012E-1,7.267600536E0,5.078765869E0
2.777992522E1,-8.093722463E-1,7.629515171E0,5.042275429E0
2.779916512E1,-9.505487680E-1,7.777271748E0,5.423332691E0
2.781840334E1,-4.115654826E-1,7.767102242E0,6.399604321E0
2.783764251E1,2.428714931E-1,7.721638680E0,7.317251682E0
2.785688157E1,5.000999570E-1,7.737192154E0,7.764709473E0
2.787612064E1,4.917250574E-1,7.954938889E0,7.560122967E0
2.789535970E1,3.583251834E-1,8.268398285E0,7.165905476E0
2.791459887E1,1.830509305E-1,8.460422516E0,6.954739094E0
2.793383793E1,4.085744619E-1,8.541180611E0,7.308278561E0
2.795307699E1,6.550351977E-1,8.828917503E0,8.003393173E0
2.797231605E1,6.047859192E-1,9.221938133E0,7.387839794E0
2.799155522E1,5.210371017E-1,9.522237778E0,6.179464340E0
2.801079428E1,9.930213690E-1,9.236893654E0,6.063412666E0
2.803003334E1,1.762313843E0,8.044071198E0,6.792625427E0
2.804927241E1,2.579462767E0,7.086344242E0,8.094321251E0
2.806851157E1,2.487339020E0,6.519245148E0,8.501698494E0
2.808775064E1,1.433898926E0,6.506682873E0,7.606783390E0
2.810698970E1,5.156532526E-1,6.729813576E0,6.424728870E0
2.812622886E1,8.673982322E-2,6.773482800E0,5.764907837E0
2.814546793E1,2.410768867E-1,6.694519520E0,5.376074314E0
2.816470699E1,5.126622319E-1,6.626922131E0,5.367699623E0
2.818394605E1,7.082754970E-1,6.597012043E0,5.467599869E0
2.820318522E1,7.651050687E-1,6.614359856E0,5.553741455E0
2.822242428E1,5.545366406E-1,6.672386169E0,5.666802406E0
2.824166334E1,2.009970993E-1,6.681957245E0,5.769095421E0
2.826090251E1,9.870393574E-2,6.744170666E0,5.930611134E0
2.828014157E1,8.554340899E-2,6.900302410E0,6.149554253E0
2.829938064E1,-1.064806059E-1,7.122834682E0,6.170491219E0
2.831861970E1,-3.672982752E-1,7.483552933E0,5.917450428E0
2.833785886E1,-6.406782866E-1,7.789236069E0,5.705087185E0
2.835709793E1,-5.772684813E-1,8.023732185E0,5.514259815E0
2.837633699E1,-4.169493318E-1,8.049455643E0,5.708078384E0
2.839557616E1,-5.168496966E-1,7.990232944E0,6.065207005E0
2.841481522E1,-6.305087805E-1,8.072785378E0,6.567699909E0
2.843405428E1,-7.118647099E-1,8.303094864E0,6.875775814E0
2.845329334E1,-7.609176040E-1,8.491529465E0,6.964310169E0
2.847253251E1,-4.169493318E-1,8.454441071E0,7.127022266E0
2.849177157E1,2.859423161E-1,8.169694901E0,7.545167923E0
2.851101064E1,6.490531564E-1,7.913064480E0,8.093124390E0
2.853024980E1,-1.477568001E-1,8.568099976E0,6.893123627E0
2.854948886E1,-1.289133191E0,9.202198029E0,5.538187981E0
2.856872793E1,-1.219741344E0,8.940183640E0,5.283352375E0
2.858796699E1,-3.607180119E-1,7.795217991E0,6.662216663E0
2.860720616E1,-8.973085321E-3,7.070192814E0,7.354340553E0
2.862644522E1,-1.094716340E-1,6.966104984E0,7.296314240E0
2.864568428E1,-5.006981492E-1,7.203592777E0,6.903891563E0
2.866492345E1,-4.336991012E-1,7.639684677E0,6.074778557E0
2.868416251E1,-2.931207791E-2,7.863413334E0,5.624329567E0
2.870340157E1,4.941178858E-1,7.501499176E0,5.512465000E0
2.872264064E1,9.038887620E-1,7.077371120E0,5.785246849E0
2.874187980E1,8.524430394E-1,6.857231617E0,6.254240036E0
2.876111886E1,1.668993831E-1,6.892525673E0,6.230910301E0
2.878035793E1,-5.300102234E-1,7.191030025E0,5.777470112E0
2.879959709E1,-8.392825127E-1,7.344769001E0,5.575874805E0
2.881883616E1,-7.190431952E-1,7.328617573E0,5.442475319E0
2.883807522E1,-4.492524564E-1,7.118049145E0,5.706283569E0
2.885731439E1,-3.278166950E-1,7.091129780E0,5.907280922E0
2.887655345E1,-6.113662124E-1,7.386643410E0,5.893522263E0
2.889579251E1,-1.028315544E0,7.870592117E0,5.418546677E0
2.891503168E1,-1.275972724E0,8.364111900E0,4.936393261E0
2.893427074E1,-1.327418327E0,8.577671051E0,4.929812908E0
2.895350980E1,-1.006181955E0,8.487341881E0,5.286941528E0
2.897274887E1,-7.824530005E-1,8.472985268E0,5.704489231E0
2.899198803E1,-7.447660565E-1,8.559126854E0,6.150750637E0
2.901122709E1,-9.260223508E-1,8.865407944E0,6.113063812E0
2.903046616E1,-1.085743308E0,9.145966530E0,5.802595139E0
2.904970532E1,-1.067198873E0,9.299106598E0,5.692524910E0
2.906894438E1,-1.024128079E0,9.381061554E0,5.912066460E0
2.908818345E1,-1.042074203E0,9.464810371E0,6.072385788E0
2.910742262E1,-8.895317912E-1,9.530014038E0,6.497111797E0
2.912666168E1,-6.317051649E-1,9.488140106E0,6.919445038E0
2.914590074E1,-4.049852192E-1,9.068199158E0,6.366104603E0
2.916513980E1,-4.498506486E-1,8.575278282E0,5.739185333E0
2.918437897E1,-1.052841991E-1,7.707880020E0,5.477769375E0
2.920361803E1,1.417747438E-1,7.335197926E0,5.534598827E0
2.922285709E1,-1.674975902E-1,7.459026337E0,4.965106964E0
2.924209626E1,-7.824530005E-1,7.571488857E0,4.362115860E0
2.926133532E1,-7.842476368E-1,7.461419106E0,4.302893162E0
2.928057438E1,-2.787638307E-1,7.071389198E0,4.914259434E0
2.929981355E1,-6.580262445E-3,6.833901405E0,5.199603558E0
2.931905262E1,1.884347796E-1,6.818946362E0,5.283352375E0
2.933829168E1,3.074777126E-1,6.896114826E0,5.381458282E0
2.935753084E1,4.187439755E-2,7.022336483E0,5.164309502E0
2.937676991E1,-1.962114573E-1,7.082156658E0,5.018945694E0
2.939600897E1,-9.930214286E-2,7.143772125E0,5.040481091E0
2.941524803E1,-7.956135273E-2,7.246663570E0,5.042873859E0
2.943448720E1,-7.118647546E-2,7.483552933E0,4.936991215E0
2.945372626E1,-9.212367237E-2,7.805387497E0,4.725824833E0
2.947296532E1,-2.506481707E-1,8.009375572E0,4.694119930E0
2.949220449E1,-4.259224236E-1,8.099704742E0,4.971687317E0
2.951144355E1,-3.960121572E-1,8.192426682E0,5.202594757E0
2.953068262E1,-1.698904037E-1,8.375477791E0,5.164907455E0
2.954992178E1,-2.931207791E-2,8.577671051E0,4.960919380E0
2.956916084E1,-1.375873014E-2,8.661419868E0,5.206781864E0
2.958839991E1,7.716853172E-2,8.693124771E0,6.005984783E0
2.960763907E1,-4.606183618E-2,8.707481384E0,6.823133945E0
2.962687814E1,-7.477571070E-2,8.847461700E0,7.125227451E0
2.964611720E1,2.117647976E-1,9.038289070E0,7.159923553E0
2.966535636E1,5.210371017E-1,9.050253868E0,7.317849636E0
2.968459543E1,6.472585201E-1,8.935398102E0,7.832306862E0
2.970383449E1,4.929214716E-1,9.195617676E0,8.058428764E0
2.972307366E1,7.118647546E-2,1.002712345E1,6.713063717E0
2.974231272E1,-4.265206456E-1,1.056909752E1,4.959125042E0
2.976155178E1,-6.323033571E-1,9.960124016E0,4.397409916E0
2.978079095E1,-5.114658475E-1,8.170292854E0,5.559125423E0
2.980003001E1,-2.931207716E-1,6.966104984E0,6.987041950E0
2.981926907E1,-6.610172391E-1,6.759724140E0,7.141977310E0
2.983850824E1,-1.536192179E0,6.981658459E0,6.421139717E0
2.985774730E1,-2.177468538E0,7.161119938E0,5.781059742E0
2.987698636E1,-2.066202402E0,7.289135933E0,5.405984402E0
2.989622553E1,-1.210170031E0,7.240083218E0,5.115854740E0
2.991546459E1,-2.715853751E-1,7.010372162E0,5.164309502E0
2.993470366E1,3.248256743E-1,6.869793892E0,5.218746185E0
2.995394272E1,4.552344978E-1,6.960123062E0,4.971687317E0
2.997318189E1,-9.152546525E-2,7.141379356E0,4.917848587E0
2.999242095E1,-6.394818425E-1,7.302894592E0,5.129613400E0
3.001166001E1,-9.774680734E-1,7.329215527E0,5.353342533E0
3.003089918E1,-9.661021233E-1,7.360920429E0,5.469394207E0
3.005013824E1,-8.392825127E-1,7.505686283E0,5.407180786E0
3.006937730E1,-6.879364848E-1,7.752147198E0,5.133800983E0
3.008861647E1,-6.323033571E-1,7.935796261E0,4.951348305E0
3.010785553E1,-6.502495408E-1,8.029714584E0,5.063212872E0
3.012709459E1,-5.635097623E-1,8.054839134E0,5.357530117E0
3.014633376E1,-3.224328458E-1,8.182855606E0,5.614758492E0
3.016557282E1,-4.923232496E-1,8.349754333E0,5.657829285E0
3.018481189E1,-7.010970116E-1,8.374280930E0,5.705087185E0
3.020405105E1,-5.054838061E-1,8.421539307E0,5.842076302E0
3.022329012E1,-2.518445849E-1,8.419146538E0,6.304489613E0
3.024252918E1,-2.273181528E-1,8.529216766E0,6.735197544E0
3.026176834E1,-5.665007830E-1,9.139386177E0,6.959524632E0
3.028100741E1,-7.734799385E-1,9.912267685E0,6.178866386E0
3.030024647E1,-7.405785918E-1,1.016829967E1,4.771288395E0
3.031948564E1,-6.514459848E-1,9.357730865E0,4.971687317E0
3.033872470E1,2.566302419E-1,7.820342541E0,6.370890141E0
3.035796376E1,7.740781307E-1,6.984649181E0,7.932207108E0
3.037720293E1,4.133601189E-1,7.214360237E0,7.568498135E0
3.039644199E1,-7.836494446E-1,7.806583881E0,5.940780640E0
3.041568105E1,-1.591227055E0,8.112266541E0,4.765306473E0
3.043492022E1,-1.063609719E0,8.060222626E0,4.560719967E0
3.045415928E1,-6.759724021E-2,7.736593723E0,4.958526611E0
3.047339834E1,5.258227587E-1,7.388438225E0,5.461617470E0
3.049263751E1,5.264210105E-1,7.257431030E0,5.571687698E0
3.051187657E1,1.333998591E-1,7.399804115E0,5.355136871E0
3.053111564E1,-7.118647546E-2,7.532007694E0,5.206183910E0
3.055035480E1,-3.349951655E-2,7.469794273E0,5.240281582E0
3.056959386E1,-1.483550072E-1,7.414759159E0,5.331807137E0
3.058883293E1,-1.704886109E-1,7.378866673E0,5.423930645E0
3.060807199E1,-2.273181528E-1,7.534998417E0,5.504688263E0
3.062731116E1,-3.493520916E-1,7.817949772E0,5.139184952E0
3.064655022E1,-4.618147612E-1,8.180462837E0,4.593621254E0
3.066578928E1,-4.767699242E-1,8.349156380E0,4.339982033E0
3.068502845E1,-4.372883439E-1,8.281558990E0,4.558327198E0
3.070426751E1,-6.538388133E-1,8.142177582E0,5.102096081E0
3.072350657E1,-7.716853023E-1,8.214560509E0,5.676971912E0
3.074274574E1,-5.593222976E-1,8.434102058E0,6.169294834E0
3.076198480E1,-3.637090325E-1,8.700303078E0,6.022136211E0
3.078122386E1,6.400800496E-2,8.813961983E0,5.961717606E0
3.080046303E1,4.971089065E-1,8.679964066E0,6.566503525E0
3.081970209E1,4.797609448E-1,8.543573380E0,7.579864025E0
3.083894116E1,-1.716850251E-1,9.312865257E0,7.064808846E0
3.085818032E1,-9.750752449E-1,1.036151981E1,5.651248932E0
3.087741939E1,-1.244267821E0,1.081496048E1,4.587040901E0
3.089665845E1,-7.896314859E-1,9.598808289E0,5.063810825E0
3.091589762E1,1.854437590E-1,7.687541008E0,7.366902828E0
3.093513668E1,8.584251404E-1,6.722036839E0,8.883354187E0
3.095437574E1,-3.146561682E-1,6.919445038E0,8.347960472E0
3.097361480E1,-1.630110383E0,7.401598454E0,6.970292568E0
3.099285397E1,-2.230708838E0,7.543971539E0,6.256632805E0
3.101209303E1,-1.770090580E0,7.278368473E0,6.421737671E0
3.103133209E1,-8.231309652E-1,6.841079712E0,6.982854843E0
3.105057126E1,-2.368894368E-1,6.583253384E0,6.905686378E0
3.106981032E1,-2.177468538E-1,6.602396011E0,6.302694798E0
3.108904939E1,-5.653043389E-1,6.705885410E0,5.639284611E0
3.110828855E1,-9.158528447E-1,6.743572235E0,5.330012321E0
3.112752762E1,-1.113260746E0,6.796214581E0,5.312664509E0
3.114676668E1,-1.101296663E0,6.859025955E0,5.531009674E0
3.116600584E1,-1.013360381E0,7.100102901E0,5.565705299E0
3.118524491E1,-9.320043921E-1,7.423732281E0,5.275575638E0
3.120448397E1,-9.936196208E-1,7.600203037E0,5.035097122E0
3.122372303E1,-1.107278705E0,7.723433495E0,5.099703312E0
3.124296220E1,-1.168295622E0,7.906484127E0,5.283950806E0
3.126220126E1,-1.191027522E0,8.094321251E0,5.530411243E0
3.128144009E1,-1.328016520E0,8.169694901E0,5.998208046E0
3.130067926E1,-1.425524116E0,8.227122307E0,6.240481377E0
3.131991858E1,-1.314856052E0,8.396414757E0,6.326025009E0
3.133915764E1,-1.308275819E0,8.548358917E0,6.213562012E0
3.135839671E1,-1.301097274E0,8.632107735E0,6.159125328E0
3.137763587E1,-1.141376376E0,8.812167168E0,5.967101574E0
3.139687494E1,-9.942178130E-1,8.923434258E0,5.787639618E0
3.141611400E1,-1.093519926E0,9.022137642E0,5.916254044E0
3.143535316E1,-1.438684583E0,9.496515274E0,5.733801365E0
3.145459223E1,-1.204187989E0,9.715457916E0,4.621737003E0
3.147383129E1,-1.092323542E0,9.622735977E0,4.259822369E0
3.149307035E1,-8.470591903E-1,8.893523216E0,4.412963390E0
3.151230952E1,-1.818545163E-1,7.892725468E0,5.419145107E0
3.153154858E1,-7.178468257E-2,7.387839794E0,6.579065800E0
3.155078764E1,-2.219343036E-1,7.310671329E0,6.492924213E0
3.157002681E1,-5.120640397E-1,7.555337429E0,5.715855122E0
3.158926587E1,-3.332005441E-1,7.528418064E0,5.289932728E0
3.160850494E1,1.250249892E-1,7.457231998E0,5.239683151E0
3.162775223E1,5.264210105E-1,7.488338470E0,4.899902344E0
3.164698316E1,4.241278172E-1,7.446464062E0,4.956732273E0
3.166622223E1,3.511467278E-1,7.391428947E0,5.185246468E0
3.168546129E1,2.715853751E-1,7.411767960E0,5.139184952E0
3.170470046E1,7.836493850E-2,7.361518860E0,4.956732273E0
3.172393952E1,-5.982056726E-3,7.300501823E0,4.813162804E0
3.174317858E1,-1.615155302E-2,7.332805157E0,4.762315273E0
3.176241764E1,-1.788634956E-1,7.416553974E0,4.836492538E0
3.178165681E1,-3.816552162E-1,7.629515171E0,4.736592293E0
3.180089587E1,-4.307080805E-1,7.905886173E0,4.794020176E0
3.182013494E1,-3.014956415E-1,8.176873207E0,4.700101852E0
3.183937400E1,-2.045863420E-1,8.263612747E0,4.709673405E0
3.185861316E1,-3.332005441E-1,8.221738815E0,4.895715237E0
3.187785223E1,-5.473581553E-1,8.291130066E0,5.145765305E0
3.189709129E1,-8.470591903E-1,8.517251968E0,5.520241737E0
3.191633035E1,-1.068395257E0,8.755936623E0,6.050850391E0
3.193556952E1,-9.655039310E-1,8.765507698E0,6.603592396E0
3.195480858E1,-5.736792088E-1,8.664410591E0,7.102495670E0
3.197404764E1,-2.027917206E-1,8.599205971E0,7.457231998E0
3.199328671E1,-1.734796353E-2,8.701499939E0,7.589435101E0
3.201252587E1,-2.566302419E-1,9.321838379E0,7.159325123E0
3.203176494E1,-3.595215976E-1,9.882955551E0,6.148955822E0
3.205100400E1,-4.630111754E-1,1.034177971E1,5.398806095E0
3.207024306E1,-3.236292601E-1,9.717850685E0,5.599802971E0
3.208948223E1,2.853440940E-1,8.287541389E0,7.121040344E0
3.210872129E1,8.751748800E-1,6.882356167E0,8.644071579E0
3.212796035E1,4.576273263E-1,6.162116528E0,9.038289070E0
3.214719941E1,-7.094719410E-1,6.405586243E0,7.526025295E0
3.216643858E1,-1.724028707E0,6.900900364E0,5.830710411E0
3.218567764E1,-1.998605132E0,7.247261524E0,4.698905468E0
3.220491671E1,-1.649851203E0,7.207779884E0,4.806582451E0
3.222415577E1,-1.108475089E0,6.869793892E0,5.404190063E0
3.224339494E1,-6.915257573E-1,6.577271461E0,6.035296917E0
3.226263400E1,-5.497509837E-1,6.429514408E0,6.311069489E0
3.228187306E1,-5.132604837E-1,6.393621922E0,6.513861656E0
3.230111212E1,-3.780659735E-1,6.448058605E0,6.541378975E0
3.232035118E1,-1.932204217E-1,6.550352097E0,6.315257072E0
3.233959035E1,-2.506481707E-1,6.735197544E0,5.895915031E0
3.235882941E1,-5.700899959E-1,6.863213539E0,5.528018475E0
3.237806848E1,-7.280163169E-1,7.134799004E0,5.326423168E0
3.239730754E1,-6.358926296E-1,7.434499741E0,5.246263504E0
3.241654671E1,-5.497509837E-1,7.601399422E0,5.290530682E0
3.243578577E1,-4.199403822E-1,7.655836105E0,5.240880013E0
3.245502483E1,-3.762713671E-1,7.646862984E0,5.249254704E0
3.247426389E1,-3.451646566E-1,7.623532772E0,5.405386448E0
3.249350296E1,-2.327020019E-1,7.683951855E0,5.782854080E0
3.251274212E1,-3.182454109E-1,7.923832417E0,5.925227165E0
3.253198118E1,-4.121637046E-1,8.231309891E0,6.125027657E0
3.255122025E1,-4.791627228E-1,8.359924316E0,6.731608391E0
3.257045931E1,-5.108676553E-1,8.358727455E0,7.210771084E0
3.258969837E1,-3.762713671E-1,8.275577545E0,7.399804115E0
3.260893754E1,-3.158525825E-1,8.351549149E0,7.582854748E0
3.262817660E1,-3.403790295E-1,8.682954788E0,7.353742123E0
3.264741566E1,-1.932204217E-1,9.000003815E0,6.471987247E0
3.266665473E1,-8.135596663E-2,9.144769669E0,6.053243160E0
3.268589379E1,2.709871531E-1,8.933005333E0,6.407381058E0
3.270513296E1,5.838487148E-1,8.458627701E0,6.898507595E0
3.272437202E1,7.555337548E-1,7.931608677E0,7.319644451E0
3.274361108E1,1.046859860E0,7.222136974E0,8.109873772E0
3.276285014E1,1.130010486E0,6.719046116E0,8.598010063E0
3.278208921E1,8.644071817E-1,6.612565517E0,8.108677864E0
3.280132837E1,5.808576941E-1,6.737590313E0,7.304090977E0
3.282056744E1,6.352944374E-1,6.691528320E0,6.869195461E0
3.283980650E1,1.065404296E0,6.624529362E0,6.790830612E0
3.285904556E1,1.215553880E0,6.727420807E0,6.276971817E0
3.287828462E1,1.240678549E0,6.782455921E0,5.654838085E0
3.289752368E1,1.215553880E0,6.701099873E0,5.478965759E0
3.291676285E1,1.223928809E0,6.535995007E0,5.405984402E0
3.293600191E1,1.164108157E0,6.588637352E0,5.114060402E0
3.295524098E1,7.968099117E-1,6.680760860E0,4.811367989E0
3.297448004E1,6.293123364E-1,6.719644070E0,4.914259434E0
3.299371910E1,8.703892231E-1,6.820142746E0,5.441876888E0
3.301295827E1,9.708877802E-1,6.996015072E0,5.677569866E0
3.303219733E1,8.608179688E-1,7.372286797E0,5.399404526E0
3.305143639E1,9.774680734E-1,7.561319351E0,5.520840168E0
3.307067546E1,1.153340459E0,7.700701237E0,5.667400360E0
3.308991452E1,1.320239902E0,7.881958008E0,5.715256691E0
3.310915358E1,1.087537885E0,8.073383331E0,5.410171986E0
3.312839275E1,7.501499057E-1,8.294121742E0,5.041079044E0
3.314763181E1,3.906283081E-1,8.535198212E0,5.159523964E0
3.316687087E1,2.979064286E-1,8.643473625E0,5.787041664E0
3.318610994E1,3.014956415E-1,8.769096375E0,6.177670002E0
3.320534900E1,2.991028363E-3,8.854042053E0,6.251847267E0
3.322458806E1,1.196411322E-3,8.951549530E0,6.293721676E0
3.324382723E1,4.109672904E-1,8.696713448E0,6.783652306E0
3.326306629E1,2.153540403E-1,8.571090698E0,7.191628456E0
