Time (s),Roll (°),Pitch (°),Yaw (°)
4.28902074,52.10136492612235,2.8534432707646533,28.14148714767474
4.308259802,51.91903266716707,3.091304572801447,28.574377749944667
4.327498865,51.689648657118205,3.2620762783908397,29.050532170948646
4.346737927,51.46035860734244,3.308448037286061,29.51658607748103
4.36597699,51.27436970552181,3.2746843921064075,29.901330959584577
4.385216052,51.132863878684006,3.2261304679540457,30.18759596433444
4.404455115,51.01909368376864,3.245318132345802,30.39086853669382
4.423694177,50.92398777807585,3.3876697193923166,30.54650040251864
4.44293324,50.845118359980106,3.641856967028061,30.695230268194067
4.462172302,50.79132048582735,3.9221438976044465,30.851367161789906
4.48141126,50.76508271789973,4.116640587000698,31.012721776077715
4.500650323,50.76312908556491,4.225869008506632,31.18855466344571
4.519889385,50.776421513728785,4.290192735388002,31.34822673501415
4.539128448,50.81815259016804,4.380727125787681,31.474735500738607
4.55836751,50.9297257303172,4.529966466471637,31.58727190421937
4.577606573,51.15877637282325,4.654862334563853,31.700481681153324
4.596845635,51.48576355135844,4.735834576503165,31.828168835642003
4.616084698,51.85102799848459,4.817078810235326,31.982285642588916
4.63532376,52.19435535042321,4.945161123400045,32.17360595164153
4.654562823,52.495125442931815,5.085753448042939,32.40633832018135
4.673801885,52.771449700724,5.249208334473784,32.67795760169432
4.693040948,53.05199756776811,5.4443017614860185,32.973481420474734
4.71228001,53.22104968303203,5.531299569591563,33.26530169785674
4.731519073,53.117431775924146,5.5929940167078644,33.594493850530874
4.750758135,52.689884637958826,5.923429551542835,34.01442212798284
4.769997094,52.09589850295834,6.6614326834937305,34.53686768793127
4.789236156,51.617232561780824,7.5628722283260235,35.08793413207932
4.808475219,51.4437333663121,8.25023286600008,35.63092019296321
4.827714281,51.53564763909166,8.549378021677523,36.19494892896992
4.846953344,51.72146891151715,8.622645214365622,36.817392258967324
4.866192406,51.83462604726308,8.692153888042775,37.47838580186558
4.885431469,51.80036000756813,8.885195621882863,38.12002012246109
4.904670531,51.62828203721446,9.204963421120867,38.68354386354581
4.923909594,51.3784336133091,9.621770212620763,39.16777869645705
4.943148656,51.11641895157988,10.232288468594998,39.6279406342269
4.962387719,50.89850040960964,10.960598802997726,40.06066289449896
4.981626781,50.76835053537822,11.701963902909688,40.467628880092285
5.000865844,50.715152442155386,12.46256188952009,40.893280816790465
5.020104906,50.73445355998213,13.233683604785691,41.38845783826621
5.039343969,50.8367099441128,13.89848556212895,41.958715268916606
5.058583031,51.031853363550994,14.345001118037416,42.563482693012226
5.077822094,51.28787954212903,14.618406951003552,43.17212203927091
5.097061156,51.525276524889875,14.853004720575285,43.783959852160756
5.116300219,51.69326291674481,15.142649927604646,44.378626817443475
5.135539281,51.81445273244268,15.577888443688547,44.94501232781555
5.154778344,51.93393351797002,16.143806337748146,45.5058425947061
5.174017406,52.07556942665636,16.791564889159766,46.08384371107277
5.193256469,52.23655977661201,17.405144263721528,46.67581723845853
5.212495531,52.41126543111162,17.947388916177772,47.31795652062541
5.23173449,52.61134029085901,18.384745923283514,48.01985332538403
5.250973552,52.85841214111289,18.782251582348074,48.75373880509161
5.270212615,53.19956206761613,19.221117331406326,49.46843339793461
5.289451677,53.54098555576372,19.50167582675958,50.118821456188634
5.30869074,53.68565993761623,19.682576978831367,50.75708894670173
5.327929802,53.543525381479654,20.175650163863285,51.455454347671235
5.347168865,53.17044847846407,20.975652302390447,52.19607352568929
5.366407927,52.728582060458656,21.912974162824646,52.92928567883425
5.38564699,52.39373470245134,22.921041306852725,53.68354057452945
5.404886052,52.27076567924834,23.72083825895437,54.47011701149165
5.424125115,52.31876444050973,24.175805712740054,55.27857791772294
5.443364177,52.390430584988785,24.415018877132248,56.113805089661355
5.46260324,52.354692013606424,24.63127411431868,56.979838836621376
5.481842302,52.155660233934775,24.850580383399233,57.81573940082047
5.501081365,51.82804030454343,25.083315464313173,58.55972540892094
5.520320427,51.43938112828322,25.415807613985933,59.20674657145921
5.53955949,51.07920615745905,25.877353750686037,59.78508438116782
5.558798552,50.815866109924556,26.337768088758416,60.30433423987674
5.578037615,50.64921863608665,26.668312611006623,60.794966036915184
5.597276677,50.56408045342114,26.86052557865609,61.29805510538844
5.61651574,50.53449903590027,26.926292257221697,61.79592562323803
5.635754802,50.543554435981086,26.8246309564394,62.25070061990618
5.654993865,50.55761222185469,26.57448274533919,62.637970640996066
5.674232927,50.499740077009164,26.27825180374218,62.960765779915825
5.69347199,50.34240875865899,26.015665209983553,63.24029713938022
5.712711052,50.157661367639335,25.79474342882049,63.48026818340904
5.731950115,50.107202410007964,25.528384557922426,63.64869403474099
5.751189177,50.29695535675305,25.093552145331614,63.71039125627689
5.77042824,50.697119142933865,24.457427675868146,63.68488749202412
5.789667302,51.18312579782935,23.721233955758525,63.59339380022277
5.808906365,51.5948272494407,22.935701089944885,63.44399055867614
5.828145427,51.787059490388486,22.149930835312045,63.25805719072526
5.84738449,51.754642842070076,21.396398648245228,63.04838763792439
5.866623552,51.677574457746616,20.639675085795282,62.78771057014528
5.885862615,51.702298319214684,19.816358200971727,62.4019556324472
5.905101677,51.734520804365125,18.965790370293,61.89381631911279
5.92434074,51.59436542143324,18.30417888555441,61.40453124096771
5.943579802,51.218991268641176,17.8938738163207,61.00934919300963
5.962818865,50.73399358815228,17.546088601452748,60.650528928930186
5.982057927,50.325342867499934,17.106373997596517,60.2489498844386
6.00129699,50.096616851268,16.571312972855793,59.79771002586416
6.020536052,49.99111863534324,16.0583620556038,59.37003803305532
6.039775115,49.91987328170412,15.657414099400219,59.03966749313725
6.059014177,49.860724591731255,15.310263405507635,58.80558840144643
6.07825324,49.846217766892934,14.856270979814592,58.613594723002784
6.097492302,49.883539386605754,14.27589353938965,58.425136232621334
6.116731365,49.9276316968482,13.679732477270589,58.212436529461385
6.135970427,49.91601341331849,13.176222123681708,57.99014135887104
6.15520949,49.801061108857645,12.902731044377965,57.80117783089671
6.174448552,49.61264215792793,12.83787984089906,57.64689270031975
6.193687615,49.421239870431194,12.88977551480552,57.53772312112716
6.212926677,49.29281209244557,12.980216905255018,57.50918920797638
6.23216574,49.25562692025815,13.039626414395109,57.55102211544629
6.251404802,49.34683574794226,12.995564400688783,57.612382653175736
6.270643865,49.583705979016514,12.865889248796975,57.684180380533775
6.289882927,49.93471024743335,12.676034081663342,57.76035498140815
6.30912199,50.33166558491813,12.50364177661697,57.83888636895307
6.328361052,50.70033461819243,12.420090656721172,57.91691273285736
6.347600115,51.0185399072213,12.475694971482364,58.00200944895078
6.366839177,51.28982584843474,12.635177334046906,58.055626271290286
6.38607824,51.53588443092104,12.807673229049705,58.1055395783766
6.405317302,51.743901086862735,12.989525451371135,58.21403578427089
6.424556365,51.954436258123295,13.166723492611249,58.39491891676251
6.443795427,52.27315648565648,13.379918017392635,58.60543016614212
6.46303449,52.82024095587617,13.646220880386359,58.828567055807426
6.482273552,53.462593533784194,13.573806222961831,59.036553182756464
6.501512615,53.88825964935845,13.004361725065811,59.28039609724832
6.520751677,53.93288609028313,12.594480598697553,59.68079675455721
6.53999074,53.67393461131495,12.586758194444402,60.13456175211798
6.559229802,53.33428882393849,12.820796018886227,60.50819606884889
6.578468865,53.0666592382167,13.184220858113534,60.83907163656421
6.597707927,52.968666840900944,13.667620070855728,61.2177561982665
6.61694699,53.043908203661175,13.999678786768724,61.63919958093713
6.636186052,53.2399336729991,14.021038033885132,62.07528868147382
6.655425115,53.46275447395817,13.815571586571089,62.54302602727175
6.674664177,53.628663525746404,13.509749534270615,63.04729348292773
6.69390324,53.70891109493932,13.160107631203477,63.56401826248871
6.713142302,53.70492440425485,12.798514498345755,64.03293397115748
6.732381365,53.625824070232746,12.421367990306374,64.3974778726563
6.751620427,53.47595399716171,12.076793076053635,64.6406474150621
6.77085949,53.26953148785503,11.850350361976211,64.78466371533725
6.790098552,53.04932609508585,11.739432083325008,64.86572022945414
6.809337615,52.8695804747625,11.666105752653895,64.88886720894544
6.828576677,52.746641956381204,11.566641467518512,64.8727905794374
6.84781574,52.66531302985595,11.482616967546392,64.84897023227614
6.867054802,52.63222202450945,11.444799046552726,64.83255691998681
6.886293865,52.65348675281064,11.396053993061525,64.80991496418115
6.905532927,52.73388546275893,11.264740497110674,64.79265994441495
6.92477199,52.85940319187876,11.072446310862686,64.78096019771999
6.944011052,53.04152857169086,10.84961157142734,64.76825040224205
6.963250115,53.29687948444448,10.669613928428932,64.74291497990124
6.982489177,53.59185858353555,10.529509358943873,64.72195644228749
7.00172824,53.87666468455944,10.38244919360945,64.70587981194383
7.020967302,54.133802209491286,10.23047056268229,64.71151925760546
7.040206365,54.39479528963061,10.08159943699073,64.76681949777304
7.059445427,54.7487023275863,9.877172184504,64.8793559012538
7.07868449,55.158486597847094,9.470913794953239,64.95401543090802
7.097923552,55.446795948353945,8.93982270143967,65.01369254957211
7.117162615,55.450080070423006,8.694870149780089,65.18279176035074
7.136401677,55.23099499902326,8.798988290384617,65.43168490702935
7.15564074,54.99983476785268,8.996915245717426,65.61728160492126
7.174879802,54.899507697984724,8.999371691096087,65.72409439586184
7.194118865,54.92659456205255,8.790796543429325,65.8295604570254
7.213357927,54.99608335765263,8.437067837620225,65.96027776171564
7.23259699,55.023400585620536,8.122450735026623,66.09722371383522
7.251836052,54.93833281185918,7.949792823558527,66.20908674963692
7.271075219,54.740553401807574,7.9189544067660265,66.294183925735
7.290314281,54.45420974018842,7.943555608895948,66.36682335683801
7.309553344,54.14588194463837,7.973711651971773,66.43693766093155
7.328792406,53.89002155187624,8.065228898137443,66.4913961907479
7.348031469,53.75315867616145,8.208098472739612,66.48339996105683
7.367270531,53.73766946193426,8.406273030696337,66.4344967079953
7.386509594,53.80089331928775,8.73025525852178,66.41741002821905
7.405748656,53.92400286476413,9.052081361345566,66.42288113248672
7.424987719,54.10181851308969,9.306379105085515,66.44872158057447
7.444226781,54.28349917976295,9.508643587934063,66.52203437930143
7.463465844,54.43167226837072,9.637580613418494,66.62127179986311
7.482704906,54.52407300224737,9.793535599551195,66.70114991858506
7.501943969,54.606148987690716,10.17541501962157,66.78153306925614
7.521183031,54.76001479791452,10.748041705775007,66.88312726724837
7.540422094,55.00538803108129,11.291044260199886,67.01603302157147
7.559661156,55.27711699634955,11.669827800962508,67.17317997070934
7.578900219,55.51788260846892,12.003677767229156,67.3927816822183
7.598139281,55.72613978911845,12.463306179644064,67.69874267160094
7.617378344,56.020994505033656,13.184486144832503,68.09257802120625
7.636617406,56.420444891134984,13.670310259124825,68.50341586447801
7.655856469,56.63020001718824,13.28649429235863,68.81459544653681
7.675095531,56.46015813076975,12.850855338945635,69.21196593721962
7.694334594,55.854072533447784,13.012004991155061,69.7273439650382
7.713573656,55.072262013502765,13.767399964145751,70.18380237666007
7.732812719,54.44940530168628,14.792632798462352,70.50222064668097
7.752051781,54.081427206697796,15.657473149083351,70.80144794339972
7.771290844,53.87449218787883,16.189241833326918,71.21750438479887
7.790529906,53.72803248323896,16.432693940606107,71.78422662415035
7.809768969,53.60606711034294,16.407527821285296,72.42299910961167
7.829008031,53.47471866881018,16.20118749113912,73.05975145078703
7.848247094,53.284519752291196,15.988860576483109,73.65728025120396
7.867486156,52.99336747964593,15.872644347934504,74.19555273502374
7.886725219,52.60784258311674,15.885281351993047,74.6464558974503
7.905964281,52.151325540421034,16.017121304531013,74.99702743249007
7.925203344,51.71801466666064,16.18852861160788,75.24844573109188
7.944442406,51.38916894258305,16.32614600259931,75.46080874349039
7.963681469,51.21713611315115,16.34684217095644,75.65751598733432
7.982920531,51.192794383661195,16.245996369133852,75.83621066769935
8.002159594,51.243478294791664,16.089167279258564,75.98830736345718
8.021398656,51.296192632738254,15.947222326378188,76.10320054946048
8.040637719,51.30652449620231,15.859638347533723,76.19637766928194
8.059876781,51.33714859962039,15.81803249205258,76.28652463403667
8.079115844,51.52194139969251,15.688753344576565,76.3714530102574
8.098354906,51.90985974541959,15.315417193600007,76.43331857164623
8.117593969,52.43228283245411,14.727153281089638,76.46134746053318
8.136833135,52.9326001007301,14.055728795386628,76.45553964157004
8.156072198,53.29113853660996,13.4513633875651,76.44855346183184
8.17531126,53.51961342056922,12.998503693054646,76.46244164962927
8.194550323,53.73661012509982,12.611929779470579,76.4148851252431
8.213789385,53.89190072385066,12.106454560560332,76.22996181283425
8.233028448,53.862643870149654,11.716333617660489,76.03981989750574
8.25226751,53.57276212992423,11.59453667799155,75.95320811073465
8.271506573,53.1763296851563,11.670487156223603,75.94605358959484
8.290745635,52.91911594652476,11.692251809744818,75.91751967644406
8.309984698,52.91111458325376,11.406673945077792,75.84286014678986
8.32922376,52.99800200122136,10.869800435608843,75.78958000826783
8.348462823,53.00492129955385,10.26436260230309,75.79151593747223
8.367701885,52.78890241970545,9.748634342969549,75.8395774830459
8.386940948,52.351447912907055,9.403424040558026,75.88494556458257
8.40618001,51.769179266056874,9.306108039519053,75.90640912791703
8.425419073,51.18868752700903,9.368139058355965,75.88528224730192
8.444658135,50.732461527651374,9.496666620890565,75.85203476898482
8.463897198,50.43346343878623,9.614330568208905,75.8420184393891
8.48313626,50.2961725168385,9.70724850746919,75.89041666878025
8.502375323,50.31555989625354,9.774228708943001,75.9933575991587
8.521614385,50.472936752985646,9.828602410855538,76.1390573069019
8.540853448,50.742316382060594,9.856138703575164,76.31287008308082
8.56009251,51.07823959265879,9.831160722366164,76.506715514564
8.579331573,51.39187077905889,9.75848605991682,76.72328707571386
8.598570635,51.63240312710168,9.76427895659668,76.97403198541136
8.617809698,51.84413615406481,9.976557366698902,77.23672916150439
8.63704876,52.10466074690387,10.313682654200484,77.48999919363246
8.656287823,52.399074418458454,10.602571725881358,77.75858833879421
8.675526885,52.650430701960104,10.849169461680512,78.09283071921885
8.694765948,52.79874797826508,11.108325189314304,78.49154798229841
8.71400501,52.89225224619445,11.495194362737951,78.94396620460114
8.733244073,53.03874051896004,12.101680773645112,79.40783169251941
8.752483135,53.334755334700304,12.947851533393699,79.8220363656986
8.771722198,53.78524733348919,13.774694692454114,80.22226871216996
8.79096126,54.12128593938216,14.009942040094414,80.64741559897274
8.810200427,54.125349433088445,13.960789938841069,81.20437705156544
