"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.643206621E1,2.115119249E-2,-1.434081435E0,-3.326922357E-1
2.645130527E1,-1.544724256E-1,-1.244713306E0,-4.330267608E-1
2.647054433E1,-2.317468226E-1,-9.954805374E-1,-5.687914491E-1
2.648978340E1,-2.522107959E-1,-7.653372288E-1,-6.814960241E-1
2.650902256E1,-2.638172209E-1,-6.947823167E-1,-7.192169428E-1
2.652826163E1,-1.889862865E-1,-7.190641761E-1,-7.202859521E-1
2.654750069E1,-7.170025259E-2,-8.604794145E-1,-7.450259328E-1
2.656673975E1,4.069886729E-2,-9.249256253E-1,-7.380009890E-1
2.658597881E1,1.065195426E-1,-9.528726935E-1,-7.186060548E-1
2.660521798E1,1.280525327E-1,-1.015180945E0,-7.213549614E-1
2.662445704E1,8.956804872E-2,-1.090775371E0,-7.500655651E-1
2.664369610E1,3.856083751E-2,-1.102534533E0,-7.870228887E-1
2.666293517E1,2.435823344E-2,-1.099327564E0,-8.467349410E-1
2.668217423E1,6.635518372E-2,-1.087721109E0,-9.270636439E-1
2.670141340E1,1.486692131E-1,-1.102381825E0,-9.724203944E-1
2.672065246E1,2.280816436E-1,-1.218751550E0,-9.777654409E-1
2.673989152E1,2.855029404E-1,-1.434844971E0,-9.814306498E-1
2.675913058E1,3.082576394E-1,-1.577634692E0,-9.948696494E-1
2.677836965E1,3.172678947E-1,-1.573205829E0,-1.003574491E0
2.679760881E1,3.855320215E-1,-1.489211917E0,-1.017013550E0
2.681684788E1,4.469239414E-1,-1.489059210E0,-1.074282050E0
2.683608694E1,3.158934414E-1,-1.642844439E0,-1.159192324E0
2.685532600E1,7.918334752E-2,-1.625129342E0,-1.167591691E0
2.687456517E1,-1.375209391E-1,-1.520366073E0,-1.171256900E0
2.689380423E1,-1.595120728E-1,-1.321376920E0,-1.220889568E0
2.691304329E1,1.229365356E-2,-1.068020701E0,-1.260137677E0
2.693228235E1,1.320231557E-1,-1.095662355E0,-1.226540089E0
2.695152142E1,1.243873388E-1,-1.321529627E0,-1.149265766E0
2.697076058E1,2.909243479E-2,-1.517922640E0,-1.053359985E0
2.698999965E1,-1.088102907E-1,-1.554269075E0,-1.008461356E0
2.700923871E1,-2.751182318E-1,-1.468442559E0,-1.035797596E0
2.702847777E1,-4.101193547E-1,-1.270675063E0,-1.052138209E0
2.704771683E1,-4.467712343E-1,-1.134299517E0,-1.067257166E0
2.706695600E1,-4.116465151E-1,-1.130787015E0,-1.094135165E0
2.708619506E1,-3.778962195E-1,-1.150487423E0,-1.077489138E0
2.710543413E1,-3.311650753E-1,-1.090469956E0,-1.055192590E0
2.712467319E1,-1.891390085E-1,-9.647845626E-1,-1.042822480E0
2.714391235E1,-3.306305781E-2,-8.968258500E-1,-1.004490733E0
2.716315142E1,3.917170316E-2,-9.246202111E-1,-9.484439492E-1
2.718239048E1,3.764454275E-2,-9.511927962E-1,-8.914808035E-1
2.720162954E1,4.069886729E-2,-9.136246443E-1,-8.441387415E-1
2.722086871E1,6.436987966E-2,-8.166498542E-1,-8.206204772E-1
2.724010777E1,9.246965498E-2,-6.153699160E-1,-7.693078518E-1
2.725934683E1,1.537088454E-1,-4.391354322E-1,-6.982948184E-1
2.727858590E1,1.874591261E-1,-4.481456876E-1,-6.523272395E-1
2.729782506E1,1.827249229E-1,-5.965858102E-1,-6.083449721E-1
2.731706412E1,2.610683441E-1,-6.176606417E-1,-5.658898354E-1
2.733630319E1,4.049269855E-1,-5.261836648E-1,-5.495492220E-1
2.735554225E1,5.238928795E-1,-4.351648092E-1,-5.409971476E-1
2.737478131E1,5.709294677E-1,-2.193768173E-1,-5.228238702E-1
2.739402048E1,5.871174335E-1,1.204167232E-1,-4.789943397E-1
2.741325954E1,5.778017044E-1,1.430187225E-1,-4.453967810E-1
2.743249860E1,5.115228891E-1,-2.235001475E-1,-4.373028278E-1
2.745173767E1,3.575849831E-1,-6.839394569E-1,-4.311941862E-1
2.747097683E1,1.682168841E-1,-7.387645841E-1,-3.546833694E-1
2.749021590E1,9.308052063E-2,-4.707476795E-1,-2.766453922E-1
2.750945496E1,1.072831303E-1,-3.146717250E-1,-2.870301008E-1
2.752869402E1,1.640935540E-1,-4.087449014E-1,-2.871828079E-1
2.754793319E1,2.091448307E-1,-5.785652995E-1,-2.517526448E-1
2.756717225E1,2.523635030E-1,-7.641154528E-1,-1.950949430E-1
2.758641131E1,2.021198869E-1,-1.046487689E0,-1.949422210E-1
2.760565048E1,6.177370250E-2,-1.179350853E0,-2.428951114E-1
2.762488954E1,-8.804088831E-2,-1.041600823E0,-3.139081299E-1
2.764412860E1,-1.731038094E-1,-7.486911416E-1,-4.008036554E-1
2.766336767E1,-1.834885031E-1,-4.707476795E-1,-4.847975671E-1
2.768260673E1,-2.030361742E-1,-4.099666178E-1,-5.527562499E-1
2.770184590E1,-1.895971596E-1,-4.557814896E-1,-5.732202530E-1
2.772108496E1,-1.045342386E-1,-4.814378023E-1,-5.486329198E-1
2.774032402E1,2.496909723E-2,-5.046506524E-1,-5.196168423E-1
2.775956319E1,8.941533417E-2,-5.553524494E-1,-5.101484656E-1
2.777880225E1,5.765036494E-2,-6.416370869E-1,-5.104538798E-1
2.779804215E1,-6.872228696E-4,-7.445678115E-1,-4.876991808E-1
2.781728038E1,-3.123046272E-2,-8.760564327E-1,-4.450913370E-1
2.783651954E1,5.031998456E-2,-9.143882394E-1,-4.580722153E-1
2.785575860E1,1.908188909E-1,-8.949932456E-1,-5.165625215E-1
2.787499767E1,3.192532063E-1,-8.193987608E-1,-5.701659322E-1
2.789423673E1,3.586539924E-1,-7.955750227E-1,-6.262127757E-1
2.791347590E1,3.517817557E-1,-8.206204772E-1,-6.599630117E-1
2.793271496E1,3.452149630E-1,-9.128610492E-1,-6.909644008E-1
2.795195402E1,4.702895284E-1,-9.773072600E-1,-7.444151044E-1
2.797119308E1,6.680569649E-1,-1.109712243E0,-8.186351657E-1
2.799043225E1,6.286562085E-1,-1.435150385E0,-8.983530402E-1
2.800967131E1,3.252091408E-1,-1.642844439E0,-9.545525908E-1
2.802891038E1,-1.412624773E-2,-1.519144297E0,-9.843322635E-1
2.804814944E1,-1.726456583E-1,-1.180877924E0,-1.011363029E0
2.806738860E1,-2.573267929E-2,-8.827759624E-1,-1.113682866E0
2.808662767E1,2.068540901E-1,-8.445969224E-1,-1.187902927E0
2.810586673E1,3.039815724E-1,-1.046029568E0,-1.167897105E0
2.812510590E1,2.769508064E-1,-1.288237453E0,-1.094135165E0
2.814434496E1,1.764635593E-1,-1.513035655E0,-1.015791774E0
2.816358402E1,3.474293277E-2,-1.632917881E0,-9.777654409E-1
2.818282308E1,-8.361211419E-2,-1.569998860E0,-9.785290360E-1
2.820206225E1,-1.579848975E-1,-1.489517450E0,-1.020373225E0
2.822130131E1,-1.799760312E-1,-1.447673202E0,-1.085888505E0
2.824054038E1,-1.915824711E-1,-1.421558738E0,-1.117500782E0
2.825977954E1,-1.967748106E-1,-1.364595532E0,-1.102076411E0
2.827901860E1,-1.584430486E-1,-1.295873284E0,-1.088637352E0
2.829825767E1,-8.223766834E-2,-1.194775105E0,-1.075198412E0
2.831749673E1,-1.183550525E-2,-1.093829751E0,-1.048320293E0
2.833673590E1,3.229947388E-2,-1.031826973E0,-1.007697821E0
2.835597496E1,4.375318810E-2,-9.989929795E-1,-9.715040922E-1
2.837521402E1,2.634354308E-2,-8.945351243E-1,-9.676861763E-1
2.839445319E1,6.795870606E-3,-6.701950431E-1,-9.562324286E-1
2.841369225E1,4.787652567E-2,-4.502837062E-1,-9.024763703E-1
2.843293131E1,1.650098413E-1,-4.276817143E-1,-8.429170251E-1
2.845217038E1,2.984837890E-1,-5.773435831E-1,-7.847321630E-1
2.847140954E1,4.003455043E-1,-7.320450544E-1,-7.222712636E-1
2.849064860E1,4.881573021E-1,-7.728202939E-1,-7.010436654E-1
2.850988767E1,6.127737164E-1,-4.951822758E-1,-7.164680362E-1
2.852912683E1,7.639627457E-1,-8.743002266E-2,-7.163153291E-1
2.854836590E1,6.741656661E-1,-1.685223281E-1,-7.004328370E-1
2.856760496E1,4.350120723E-1,-6.698895693E-1,-6.511055231E-1
2.858684402E1,2.416733801E-1,-1.125136614E0,-6.608793139E-1
2.860608319E1,2.535852492E-1,-1.114293694E0,-6.561451554E-1
2.862532225E1,3.059668839E-1,-1.048778415E0,-6.654608250E-1
2.864456131E1,3.777435124E-1,-1.131550670E0,-6.637809277E-1
2.866380048E1,4.004982114E-1,-1.432859659E0,-6.698895693E-1
2.868303954E1,2.690095901E-1,-1.790673733E0,-7.260891199E-1
2.870227860E1,1.870773360E-2,-1.791284561E0,-7.909935117E-1
2.872151767E1,-2.448804229E-1,-1.452101946E0,-8.471930623E-1
2.874075683E1,-3.526980579E-1,-1.037172079E0,-9.305761456E-1
2.875999590E1,-2.893208265E-1,-7.885500789E-1,-9.759328365E-1
2.877923496E1,-1.625663936E-1,-8.583413959E-1,-9.473749399E-1
2.879847413E1,-7.139482349E-2,-1.098869324E0,-8.847612739E-1
2.881771319E1,-2.451094985E-2,-1.261970282E0,-7.978657484E-1
2.883695225E1,-3.382663801E-2,-1.238604665E0,-7.250201106E-1
2.885619142E1,-1.427896414E-2,-9.938006401E-1,-6.582831740E-1
2.887543048E1,6.528617442E-2,-8.143591285E-1,-6.257545948E-1
2.889466954E1,1.830303669E-1,-7.818305492E-1,-5.956695080E-1
2.891390871E1,2.312886715E-1,-8.638391495E-1,-5.759691000E-1
2.893314777E1,2.202931046E-1,-9.539417028E-1,-5.564214587E-1
2.895238683E1,1.996764243E-1,-9.229403138E-1,-5.336667299E-1
2.897162590E1,2.219729871E-1,-7.934370041E-1,-5.330559015E-1
2.899086506E1,3.091739416E-1,-6.446914077E-1,-5.510764122E-1
2.901010412E1,4.383718371E-1,-5.865065455E-1,-5.768854022E-1
2.902934319E1,5.061778426E-1,-6.443859935E-1,-6.011673212E-1
2.904858235E1,4.994583130E-1,-6.729438901E-1,-6.181188226E-1
2.906782142E1,4.818959534E-1,-6.515636444E-1,-6.424006820E-1
2.908706048E1,4.875464439E-1,-6.547706723E-1,-6.478984356E-1
2.910629965E1,5.043452382E-1,-7.369319797E-1,-6.359865665E-1
2.912553871E1,6.046797633E-1,-8.360447884E-1,-6.362920403E-1
2.914477777E1,6.947823167E-1,-9.479857683E-1,-6.686678529E-1
2.916401683E1,6.205622554E-1,-1.028467178E0,-6.756927967E-1
2.918325600E1,4.279871285E-1,-9.670752883E-1,-6.230056882E-1
2.920249506E1,2.633590698E-1,-7.326559424E-1,-5.564214587E-1
2.922173412E1,1.836412251E-1,-5.312232971E-1,-5.287798047E-1
2.924097329E1,4.757109284E-2,-5.848266482E-1,-4.878518879E-1
2.926021235E1,-1.312595755E-1,-8.137482405E-1,-4.124100804E-1
2.927945142E1,-2.740492225E-1,-1.004032612E0,-3.514763117E-1
2.929869058E1,-3.281107545E-1,-9.682970047E-1,-3.026071489E-1
2.931792965E1,-3.722457290E-1,-8.084031940E-1,-2.713003159E-1
2.933716871E1,-3.647626340E-1,-6.610320210E-1,-2.957349122E-1
2.935640788E1,-3.059668839E-1,-6.301833987E-1,-3.493382931E-1
2.937564694E1,-2.412152290E-1,-7.138718367E-1,-3.844630122E-1
2.939488600E1,-1.576794684E-1,-8.336013556E-1,-4.093557596E-1
2.941412506E1,-7.338013500E-2,-8.904117942E-1,-4.340957701E-1
2.943336423E1,-3.077231348E-2,-8.319214582E-1,-4.431060255E-1
2.945260329E1,-3.962985426E-2,-7.448732257E-1,-4.628064334E-1
2.947184235E1,-8.407026529E-2,-7.074577808E-1,-4.956403971E-1
2.949108152E1,-1.017853469E-1,-7.305179238E-1,-5.078576803E-1
2.951032058E1,-5.123628303E-2,-7.627410293E-1,-4.864774346E-1
2.952955965E1,8.628465235E-3,-7.931315303E-1,-4.925860763E-1
2.954879881E1,-2.008217946E-2,-6.851612329E-1,-5.019017458E-1
2.956803788E1,-1.169042438E-1,-4.854084253E-1,-5.104538798E-1
2.958727694E1,-1.553887278E-1,-3.519344628E-1,-5.153408051E-1
2.960651610E1,-4.421133921E-2,-3.039815724E-1,-5.237401724E-1
2.962575517E1,1.417969912E-1,-2.853502035E-1,-4.948768318E-1
2.964499423E1,3.261254430E-1,-3.160461783E-1,-4.835758209E-1
2.966423340E1,4.765508771E-1,-3.994292021E-1,-5.223657489E-1
2.968347246E1,6.280453801E-1,-4.420370162E-1,-5.561160445E-1
2.970271152E1,8.290198445E-1,-2.743546367E-1,-5.551997423E-1
2.972195069E1,1.025718331E0,-5.719221383E-2,-5.519927144E-1
2.974118975E1,9.249256253E-1,-2.479347438E-1,-6.375137568E-1
2.976042881E1,5.596284866E-1,-6.257545948E-1,-7.433460951E-1
2.977966798E1,1.155297980E-1,-5.949059129E-1,-7.460949421E-1
2.979890704E1,-6.207913160E-2,-1.231656075E-1,-6.459131241E-1
2.981814610E1,5.444332212E-2,1.416442692E-1,-5.967385173E-1
2.983738527E1,2.288452238E-1,-1.019380614E-1,-5.785652995E-1
2.985662433E1,3.244455457E-1,-5.425242782E-1,-4.947241247E-1
2.987586340E1,3.565159440E-1,-9.808197618E-1,-3.734674454E-1
2.989510256E1,3.232238293E-1,-1.366275430E0,-3.107011020E-1
2.991434163E1,2.062432170E-1,-1.533194184E0,-3.282634616E-1
2.993358069E1,6.162098423E-2,-1.332830548E0,-3.791179657E-1
2.995281975E1,-1.034652218E-1,-8.894954920E-1,-4.573086500E-1
2.997205892E1,-2.519053519E-1,-5.264890790E-1,-5.214494467E-1
2.999129798E1,-2.835176289E-1,-4.490619600E-1,-5.365683436E-1
3.001053704E1,-1.769217104E-1,-5.988765359E-1,-5.200750232E-1
3.002977621E1,-8.781181648E-3,-8.279508352E-1,-4.951822758E-1
3.004901527E1,1.509599537E-1,-9.450841546E-1,-4.754818678E-1
3.006825433E1,2.416733801E-1,-9.432515502E-1,-4.765508771E-1
3.008749350E1,2.461021543E-1,-8.951459527E-1,-4.983893037E-1
3.010673256E1,2.138790339E-1,-8.088613153E-1,-5.014436245E-1
3.012597163E1,1.931096315E-1,-7.150935531E-1,-4.843394160E-1
3.014521079E1,2.526689470E-1,-7.195223570E-1,-5.147299170E-1
3.016444985E1,3.325395286E-1,-8.594104052E-1,-5.993347168E-1
3.018368892E1,3.766745031E-1,-9.806670547E-1,-6.338485479E-1
3.020292808E1,3.746891916E-1,-1.049083948E0,-6.408734918E-1
3.022216715E1,3.627773225E-1,-1.058094144E0,-6.830231547E-1
3.024140621E1,4.289034307E-1,-1.066798925E0,-7.470112443E-1
3.026064538E1,5.269472599E-1,-1.118264318E0,-8.160389662E-1
3.027988444E1,6.343067288E-1,-1.206228852E0,-8.800270557E-1
3.029912350E1,4.907535017E-1,-1.518991590E0,-1.038088322E0
3.031836267E1,7.994692773E-2,-1.775249362E0,-1.140102744E0
3.033760173E1,-2.971093655E-1,-1.562821150E0,-1.104978085E0
3.035684079E1,-3.597230017E-1,-1.044044256E0,-1.026023746E0
3.037607996E1,-9.078978002E-2,-6.494256258E-1,-9.814306498E-1
3.039531902E1,1.437823027E-1,-8.006146550E-1,-9.456950426E-1
3.041455808E1,1.592066288E-1,-1.147433162E0,-8.009200692E-1
3.043379725E1,3.932442144E-2,-1.375743866E0,-6.088030934E-1
3.045303631E1,-7.780890167E-2,-1.460654020E0,-5.133554935E-1
3.047227538E1,-1.178205460E-1,-1.385212302E0,-5.106065869E-1
3.049151454E1,-8.819360286E-2,-1.226081967E0,-5.493965149E-1
3.051075360E1,-5.490147322E-2,-1.101007462E0,-5.858956575E-1
3.052999267E1,-3.825540841E-2,-1.059315920E0,-6.069704890E-1
3.054923183E1,-2.588539571E-2,-1.079779863E0,-6.440805793E-1
3.056847090E1,2.977965865E-3,-1.068020701E0,-6.814960241E-1
3.058770996E1,4.833467677E-2,-9.857066870E-1,-6.909644008E-1
3.060694902E1,1.249982044E-1,-8.794162273E-1,-6.950877905E-1
3.062618819E1,2.082285285E-1,-7.888554931E-1,-6.938660145E-1
3.064542725E1,2.137263119E-1,-7.381537557E-1,-7.028762698E-1
3.066466631E1,1.362992078E-1,-6.949350238E-1,-7.147881389E-1
3.068390548E1,1.214093715E-2,-5.820778012E-1,-7.328086495E-1
3.070314454E1,-7.383827865E-2,-3.456731141E-1,-7.126501203E-1
3.072238360E1,-6.223184988E-2,-1.753945500E-1,-6.369028687E-1
3.074162277E1,7.353284955E-2,-2.433532625E-1,-5.774962902E-1
3.076086183E1,2.532798052E-1,-4.075231552E-1,-5.319868922E-1
3.078010090E1,3.177260458E-1,-5.791761875E-1,-5.187005401E-1
3.079934006E1,3.267363012E-1,-6.159807444E-1,-5.434405804E-1
3.081857913E1,4.021781087E-1,-4.379136860E-1,-5.738310814E-1
3.083781819E1,5.964331031E-1,-1.767689884E-1,-5.600866675E-1
3.085705735E1,6.596575975E-1,-3.410916328E-1,-5.778017044E-1
3.087629642E1,4.918225110E-1,-9.682970047E-1,-6.419425011E-1
3.089553548E1,8.391755074E-2,-1.575191140E0,-7.196750641E-1
3.091477465E1,-2.502254844E-1,-1.474398494E0,-6.992111206E-1
3.093401371E1,-1.998291463E-1,-8.085559011E-1,-7.105121017E-1
3.095325277E1,7.643445581E-2,-4.113410711E-1,-8.015309572E-1
3.097249183E1,2.680932879E-1,-6.010146141E-1,-8.340594769E-1
3.099173100E1,3.177260458E-1,-1.075045705E0,-8.035162687E-1
3.101097006E1,2.905425727E-1,-1.579620004E0,-7.509818673E-1
3.103020913E1,2.974147797E-1,-1.835877776E0,-7.464004159E-1
3.104944829E1,3.268890083E-1,-1.726227522E0,-7.876337767E-1
3.106868735E1,3.009272516E-1,-1.462944746E0,-8.473458290E-1
3.108792642E1,2.030361742E-1,-1.229899883E0,-8.852193952E-1
3.110716558E1,9.521854669E-2,-1.102381825E0,-8.846085668E-1
3.112640465E1,5.199986324E-2,-1.137659311E0,-8.476512432E-1
3.114564371E1,9.033162892E-2,-1.287932038E0,-8.062651753E-1
3.116488288E1,1.810450554E-1,-1.374369383E0,-7.641154528E-1
3.118412194E1,2.187659442E-1,-1.370551467E0,-7.480802536E-1
3.120336100E1,1.802814752E-1,-1.299233079E0,-7.419716120E-1
3.122260006E1,9.460768104E-2,-1.176449180E0,-7.202859521E-1
3.124183923E1,6.360629201E-2,-1.045724154E0,-6.952404976E-1
3.126107829E1,8.345939964E-2,-1.047862172E0,-6.931024790E-1
3.128031712E1,1.731038094E-1,-1.112461090E0,-7.001274228E-1
3.129955629E1,3.122282624E-1,-1.169118881E0,-6.753873825E-1
3.131879561E1,4.365392327E-1,-1.197829485E0,-6.511055231E-1
3.133803468E1,5.301542878E-1,-1.208977699E0,-6.475930214E-1
3.135727374E1,5.891027451E-1,-1.223791242E0,-6.394990683E-1
3.137651290E1,6.315578222E-1,-1.242269874E0,-6.411789656E-1
3.139575197E1,6.288089156E-1,-1.245476961E0,-6.639336348E-1
3.141499103E1,6.193405390E-1,-1.189735532E0,-6.918807030E-1
3.143423020E1,6.785944104E-1,-1.100854635E0,-6.796634197E-1
3.145346926E1,6.810378432E-1,-1.236924767E0,-6.960040331E-1
3.147270832E1,4.600575268E-1,-1.534415960E0,-7.749583125E-1
3.149194738E1,1.468366235E-1,-1.446756840E0,-7.777072191E-1
3.151118655E1,-1.659261435E-1,-1.187292099E0,-7.340303659E-1
3.153042561E1,-2.140317410E-1,-8.691841960E-1,-6.898953915E-1
3.154966468E1,-3.901898861E-2,-8.029053807E-1,-6.396517754E-1
3.156890384E1,1.037706509E-1,-1.112155676E0,-5.982657075E-1
3.158814290E1,1.124754772E-1,-1.361999393E0,-5.249619484E-1
3.160738197E1,3.932442144E-2,-1.319544315E0,-4.582249522E-1
3.162662926E1,-5.765036494E-2,-1.094287872E0,-4.421897531E-1
3.164586020E1,-1.873064190E-1,-9.295071363E-1,-4.774671793E-1
3.166509926E1,-2.242637277E-1,-8.403208852E-1,-4.954876900E-1
3.168433832E1,-1.721875072E-1,-8.852193952E-1,-5.458840132E-1
3.170357749E1,-1.176678315E-1,-9.377537966E-1,-5.933787823E-1
3.172281655E1,-1.068249792E-1,-8.784999251E-1,-6.077340841E-1
3.174205561E1,-1.181259751E-1,-7.784708142E-1,-6.153699160E-1
3.176129468E1,-1.222493127E-1,-6.708058715E-1,-6.136900187E-1
3.178053384E1,-1.095738709E-1,-6.234638691E-1,-5.932260752E-1
3.179977290E1,-9.888373315E-2,-6.466767192E-1,-5.565741658E-1
3.181901197E1,-8.926261961E-2,-6.352230310E-1,-5.316814184E-1
3.183825103E1,-1.390480995E-1,-5.610029697E-1,-5.359575152E-1
3.185749020E1,-2.181550860E-1,-3.340666890E-1,-5.167152286E-1
3.187672926E1,-2.781725526E-1,-8.071050793E-2,-4.727329910E-1
3.189596832E1,-2.818377316E-1,1.824958436E-2,-4.096612036E-1
3.191520738E1,-2.126573026E-1,-9.506583214E-2,-3.374264240E-1
3.193444655E1,-9.582941234E-2,-3.056614697E-1,-2.598465979E-1
3.195368561E1,3.184132650E-2,-4.591412544E-1,-1.955530941E-1
3.197292468E1,1.688277572E-1,-4.524217248E-1,-1.501963735E-1
3.199216374E1,2.942077518E-1,-3.021489978E-1,-1.234710440E-1
3.201140290E1,4.243219495E-1,-1.315650046E-1,-9.506583214E-2
3.203064197E1,4.857138693E-1,-2.428951114E-1,-1.095738709E-1
3.204988103E1,3.763690591E-1,-6.672934294E-1,-1.944840699E-1
3.206912009E1,6.910407543E-2,-9.602030516E-1,-2.706894577E-1
3.208835926E1,-2.473238707E-1,-8.383355737E-1,-2.670242786E-1
3.210759832E1,-2.966512144E-1,-4.128682315E-1,-2.671769857E-1
3.212683738E1,-2.283107117E-2,-2.542724647E-2,-3.041343093E-1
3.214607645E1,3.554469347E-1,7.559451740E-3,-3.389535844E-1
3.216531561E1,5.385536551E-1,-3.006218374E-1,-3.369682729E-1
3.218455468E1,4.654026031E-1,-6.191878319E-1,-2.997055352E-1
3.220379374E1,2.242637277E-1,-7.870228887E-1,-2.682459950E-1
3.222303280E1,-9.544761851E-3,-7.312815189E-1,-2.493091822E-1
3.224227197E1,-1.563050300E-1,-5.964331031E-1,-2.348011434E-1
3.226151103E1,-2.088394016E-1,-5.249619484E-1,-2.398407906E-1
3.228075009E1,-2.044106275E-1,-5.393172503E-1,-2.332739830E-1
3.229998915E1,-1.411861181E-1,-5.698604584E-1,-2.241110206E-1
3.231922822E1,-5.749764666E-2,-5.577958822E-1,-2.344957143E-1
3.233846738E1,1.450803829E-3,-4.938078225E-1,-2.705367506E-1
3.235770645E1,1.748600416E-2,-4.008036554E-1,-2.763399482E-1
3.237694551E1,8.017600514E-3,-3.568213880E-1,-2.409097999E-1
3.239618457E1,-4.199695308E-3,-4.229474962E-1,-2.230419964E-1
3.241542374E1,4.963276442E-3,-5.625301003E-1,-2.416733801E-1
3.243466280E1,8.475748822E-3,-6.530908346E-1,-2.749654949E-1
3.245390186E1,-3.474293277E-2,-6.240747571E-1,-3.047451675E-1
3.247314092E1,-9.216422588E-2,-5.434405804E-1,-3.146717250E-1
3.249237999E1,-1.088102907E-1,-5.103011727E-1,-3.395644724E-1
3.251161915E1,-7.643445581E-2,-5.423715711E-1,-3.849211633E-1
3.253085822E1,-6.834049523E-2,-6.465240121E-1,-4.385245442E-1
3.255009728E1,-5.810851231E-2,-7.494547367E-1,-4.921279252E-1
3.256933634E1,-5.268708803E-3,-7.896190882E-1,-5.196168423E-1
3.258857540E1,4.360047355E-2,-7.671698332E-1,-5.214494467E-1
3.260781457E1,7.383827865E-2,-6.790525317E-1,-5.237401724E-1
3.262705363E1,1.466839015E-1,-6.037634611E-1,-5.101484656E-1
3.264629270E1,1.727983803E-1,-7.015018463E-1,-5.313760042E-1
3.266553176E1,7.536543906E-2,-8.797216415E-1,-5.813142061E-1
3.268477082E1,-8.422297984E-2,-9.795980453E-1,-6.193405390E-1
3.270400999E1,-2.149480432E-1,-9.069051147E-1,-6.252964735E-1
3.272324905E1,-3.168097436E-1,-7.741947770E-1,-5.997928381E-1
3.274248811E1,-3.107011020E-1,-7.212022543E-1,-5.655844212E-1
3.276172718E1,-9.521854669E-2,-7.581595778E-1,-5.590176582E-1
3.278096624E1,2.053269297E-1,-8.705586791E-1,-5.600866675E-1
3.280020540E1,3.896553814E-1,-1.059315920E0,-5.480220914E-1
3.281944447E1,4.359283745E-1,-1.214017391E0,-5.159516931E-1
3.283868353E1,4.296670258E-1,-1.268537045E0,-5.054142475E-1
3.285792259E1,4.073704481E-1,-1.231121659E0,-5.460367799E-1
3.287716165E1,3.026071489E-1,-1.187444806E0,-6.059014797E-1
3.289640072E1,1.448513120E-1,-1.111544847E0,-6.596575975E-1
3.291563988E1,3.168861195E-2,-9.887610078E-1,-6.984475255E-1
3.293487895E1,-2.527453005E-2,-9.285908341E-1,-7.511346340E-1
3.295411801E1,-9.949459881E-2,-9.713513851E-1,-8.055015802E-1
3.297335707E1,-2.140317410E-1,-9.933425188E-1,-7.900772095E-1
3.299259613E1,-2.697731555E-1,-9.403499961E-1,-7.590758204E-1
3.301183530E1,-2.202931046E-1,-8.951459527E-1,-7.682388425E-1
3.303107436E1,-1.619555205E-1,-9.385173917E-1,-7.867174745E-1
3.305031342E1,-1.563050300E-1,-1.027398229E0,-7.938951254E-1
3.306955249E1,-1.210275814E-1,-9.580650330E-1,-7.935897112E-1
3.308879155E1,-7.063124329E-2,-8.284090161E-1,-8.238275051E-1
3.310803061E1,-9.544761851E-3,-6.961567998E-1,-8.720858097E-1
3.312726978E1,-2.664897591E-2,-5.506182313E-1,-8.868992925E-1
3.314650884E1,-8.972076327E-2,-4.428006113E-1,-8.711695075E-1
3.316574790E1,-7.032580674E-2,-4.105774760E-1,-8.372665644E-1
3.318498697E1,6.223184988E-2,-4.999164641E-1,-8.386409879E-1
3.320422603E1,1.917351782E-1,-6.663771272E-1,-8.441387415E-1
3.322346509E1,2.325104028E-1,-7.818305492E-1,-8.166498542E-1
3.324270426E1,1.979965419E-1,-6.839394569E-1,-8.007673621E-1
3.326194332E1,2.235001475E-1,-2.667188346E-1,-8.004619479E-1
3.328118238E1,2.786307037E-1,2.832885459E-2,-7.828995585E-1
3.330042145E1,2.595411837E-1,-1.010217592E-1,-7.381537557E-1
3.331966051E1,1.669951528E-1,-4.777726233E-1,-6.792052984E-1
3.333889957E1,6.482802331E-2,-8.087086082E-1,-5.846739411E-1
3.335813863E1,5.337430909E-2,-8.148172498E-1,-4.715112448E-1
3.337737780E1,1.014799103E-1,-7.343358397E-1,-4.464657903E-1
3.339661686E1,1.231656075E-1,-7.612138987E-1,-4.725802541E-1
3.341585592E1,1.040760875E-1,-8.080977201E-1,-4.625009894E-1
3.343509499E1,8.330668509E-2,-9.197332859E-1,-4.458549321E-1
3.345433405E1,2.176205814E-2,-1.125136614E0,-4.588358104E-1
3.347357311E1,-2.955058403E-2,-1.168355227E0,-5.046506524E-1
3.349281228E1,-8.254310489E-2,-1.009377718E0,-5.658898354E-1
3.351205134E1,-1.248454899E-1,-7.280744314E-1,-6.063596606E-1
3.353129040E1,-1.272889525E-1,-5.203804374E-1,-6.515636444E-1
3.355052947E1,-1.069776937E-1,-5.147299170E-1,-6.705004573E-1
3.356976853E1,-2.817613818E-2,-5.709294677E-1,-6.281980872E-1
3.358900759E1,5.077813566E-2,-6.807324290E-1,-5.892554522E-1
3.360824665E1,9.613484144E-2,-7.508291602E-1,-5.794816017E-1
3.362748572E1,3.291033953E-2,-7.641154528E-1,-5.718457699E-1
3.364672488E1,-1.162933856E-1,-7.387645841E-1,-5.438987017E-1
3.366596395E1,-2.783252597E-1,-7.822887301E-1,-5.139663815E-1
