Time (s),Roll (°),Pitch (°),Yaw (°)
0.032853441,0.7719757718012514,0.015147504740860684,0.0753324861728406
0.082853441,1.6480002812026346,0.29568957713348,0.037488763863982734
0.132853441,2.348438934947041,0.6228311079889115,-0.002104956960347147
0.182853441,3.0885535624683373,0.8596955612963013,-0.0377611804659635
0.232853441,3.9806410204316798,1.0821838690574563,-0.11322987226121678
0.282853441,4.825981241604493,1.0328090747271266,-0.17513607622046323
0.332853441,5.524962071560568,0.9418622875599387,-0.13357360672245258
0.382853441,6.02160142046548,0.7988298617355766,-0.04935491965693749
0.432853441,6.494008411659518,0.6688681937038278,0.033113766228851815
0.482853441,6.847002277038903,0.45301342092279284,0.09501997018809825
0.532853441,7.3204734600824555,0.27088691189552305,0.13548868895236124
0.582853441,7.900480945784686,0.15198379230515777,0.12301994783653267
0.632853441,8.523147014468032,0.11095491755381023,0.12695744483725463
0.682853441,9.058972887200902,0.08671397612031943,0.13680118750664974
0.732853441,9.59864149354053,0.08402059660139669,0.1497074275838505
0.782853441,10.113241283526367,0.02903801914472188,0.1667699151465678
0.832853441,10.643015179735924,0.02064596358373474,0.16830116401748782
0.882853441,11.149572766250351,0.021125781283809132,0.19739489105608382
0.932853441,11.623998968832591,0.040731167383966586,0.21423862846918684
0.982853441,12.095269310743957,0.02882164857671706,0.23108236588228986
1.032853441,12.593014762991563,0.053093735742335425,0.23917611003334813
1.082853441,13.066192072125874,0.05703044978945411,0.2516448511491766
1.132853441,13.51616114675628,0.08610598171305406,0.2844573253769254
1.182853441,13.943414729480729,0.08485486577828089,0.29998856323306383
1.232853441,14.38839306689688,0.09905251259451056,0.2894885707851864
1.282853441,14.802691722857038,0.12402636357038377,0.2995510629367
1.332853441,15.219747208672432,0.16022083191949751,0.30305106030855394
1.382853441,15.654859908798512,0.19625360233523864,0.30239481078045416
1.432853441,16.073552861126323,0.21913197704686513,0.3008635619095341
1.482853441,16.456408345527784,0.25738066541798826,0.2890510712396837
1.532853441,16.83813609350175,0.30965264942780363,0.274613581455904
1.582853441,17.195750206107604,0.34508313378907435,0.2523010983381762
1.632853441,17.593022245267868,0.39900486650339667,0.2752698319018822
1.682853441,17.9919660201847,0.44951803949590247,0.26061359330347983
1.732853441,18.35875513057749,0.5020707723953717,0.2687073374545381
1.782853441,18.746234334613224,0.5495461553810917,0.24726985359454628
1.832853441,19.14536769958451,0.5944296447523421,0.2468323539229929
1.882853441,19.509545866712603,0.641177584277101,0.2656448400040471
1.932853441,19.856429417122794,0.6651769931927278,0.2398323598467808
1.982853441,20.174098090260813,0.7083951257517214,0.23917611031868105
